ndex_id,name_english,name_german,name_french,name_spanish,name_italian,name_japanese,name_japanese_romanized,name_korean,name_korean_romanized,name_chinese_traditional,name_chinese_simplified,name_chinese_romanized,identifier
659,Bunnelby,Scoppel,Sapereau,Bunnelby,Bunnelby,ホルビー,Horubī,파르빗,Pareubit,掘掘兔,掘掘兔,Juéjuétù,bunnelby
660,Diggersby,Grebbit,Excavarenne,Diggersby,Diggersby,ホルード,Horūdo,파르토,Pareuto,掘地兔,掘地兔,Juédìtù,diggersby
661,Fletchling,Dartiri,Passerouge,Fletchling,Fletchling,ヤヤコマ,Yayakoma,화살꼬빈,Hwasalkkobin,小箭雀,小箭雀,Xiǎojiànquè,fletchling
662,Fletchinder,Dartignis,Braisillon,Fletchinder,Fletchinder,ヒノヤコマ,Hinoyakoma,불화살빈,Bulhwasalbin,火箭雀,火箭雀,Huǒjiànquè,fletchinder
663,Talonflame,Fiaro,Flambusard,Talonflame,Talonflame,ファイアロー,Faiarō,파이어로,Paieoro,烈箭鷹,烈箭鹰,Lièjiànyīng,talonflame
664,Scatterbug,Purmel,Lépidonille,Scatterbug,Scatterbug,コフキムシ,Kofukimushi,분이벌레,Bunibeolle,粉蝶蟲,粉蝶虫,Fěndiéchóng,scatterbug
665,Spewpa,Puponcho,Pérégrain,Spewpa,Spewpa,コフーライ,Kofūrai,분떠도리,Buntteodori,粉蝶蛹,粉蝶蛹,Fěndiéyǒng,spewpa
666,Vivillon,Vivillon,Prismillon,Vivillon,Vivillon,ビビヨン,Bibiyon,비비용,Bibiyong,彩粉蝶,彩粉蝶,Cǎifěndié,vivillon
667,Litleo,Leufeo,Hélionceau,Litleo,Litleo,シシコ,Shishiko,레오꼬,Reokko,小獅獅,小狮狮,Xiǎoshīshī,litleo
668,Pyroar,Pyroleo,Némélios,Pyroar,Pyroar,カエンジシ,Kaenjishi,화염레오,Hwayeomneo,火炎獅,火炎狮,Huǒyánshī,pyroar
669,Flabébé,Flabébé,Flabébé,Flabébé,Flabébé,フラベベ,Furabebe,플라베베,Peullabebe,花蓓蓓,花蓓蓓,Huābèibèi,flabebe
670,Floette,Floette,Floette,Floette,Floette,フラエッテ,Furaette,플라엣테,Peullaette,花葉蒂,花叶蒂,Huāyèdì,floette
671,Florges,Florges,Florges,Florges,Florges,フラージェス,Furājesu,플라제스,Peullajeseu,花潔夫人,花洁夫人,Huājiéfūrén,florges
672,Skiddo,Mähikel,Cabriolaine,Skiddo,Skiddo,メェークル,Mēkuru,메이클,Meikeul,坐騎小羊,坐骑小羊,Zuòqíxiǎoyáng,skiddo
673,Gogoat,Chevrumm,Chevroum,Gogoat,Gogoat,ゴーゴート,Gōgōto,고고트,Gogoteu,坐騎山羊,坐骑山羊,Zuòqíshānyáng,gogoat
674,Pancham,Pam-Pam,Pandespiègle,Pancham,Pancham,ヤンチャム,Yanchamu,판짱,Panjjang,頑皮熊貓,顽皮熊猫,Wánpíxióngmāo,pancham
675,Pangoro,Pandagro,Pandarbare,Pangoro,Pangoro,ゴロンダ,Goronda,부란다,Buranda,流氓熊貓,霸道熊猫,Liúmángxióngmāo,pangoro
676,Furfrou,Coiffwaff,Couafarel,Furfrou,Furfrou,トリミアン,Torimian,트리미앙,Teurimiang,多麗米亞,多丽米亚,Duōlìmǐyǎ,furfrou
677,Espurr,Psiau,Psystigri,Espurr,Espurr,ニャスパー,Nyasupā,냐스퍼,Nyaseupeo,妙喵,妙喵,Miàomiāo,espurr
678,Meowstic,Psiaugon,Mistigrix,Meowstic,Meowstic,ニャオニクス,Nyaonikusu,냐오닉스,Nyaonikseu,超能妙喵,超能妙喵,Chāonéngmiàomiāo,meowstic
679,Honedge,Gramokles,Monorpale,Honedge,Honedge,ヒトツキ,Hitotsuki,단칼빙,Dankalbing,獨劍鞘,独剑鞘,Dújiànqiào,honedge
680,Doublade,Duokles,Dimoclès,Doublade,Doublade,ニダンギル,Nidangiru,쌍검킬,Ssanggeomkil,雙劍鞘,双剑鞘,Shuāngjiànqiào,doublade
681,Aegislash,Durengard,Exagide,Aegislash,Aegislash,ギルガルド,Girugarudo,킬가르도,Kilgareudo,堅盾劍怪,坚盾剑怪,Jiāndùnjiànguài,aegislash
682,Spritzee,Parfi,Fluvetin,Spritzee,Spritzee,シュシュプ,Shushupu,슈쁘,Syuppeu,粉香香,粉香香,Fěnxiāngxiāng,spritzee
683,Aromatisse,Parfinesse,Cocotine,Aromatisse,Aromatisse,フレフワン,Furefuwan,프레프티르,Peurepeutireu,芳香精,芳香精,Fāngxiāngjīng,aromatisse
684,Swirlix,Flauschling,Sucroquin,Swirlix,Swirlix,ペロッパフ,Peroppafu,나룸퍼프,Narumpeopeu,綿綿泡芙,绵绵泡芙,Miánmiánpàofú,swirlix
685,Slurpuff,Sabbaione,Cupcanaille,Slurpuff,Slurpuff,ペロリーム,Perorīmu,나루림,Narurim,胖甜妮,胖甜妮,Pàngtiánní,slurpuff
686,Inkay,Iscalar,Sepiatop,Inkay,Inkay,マーイーカ,Māīka,오케이징,Okeijing,好啦魷,好啦鱿,Hǎolayóu,inkay
687,Malamar,Calamanero,Sepiatroce,Malamar,Malamar,カラマネロ,Karamanero,칼라마네로,Kallamanero,烏賊王,乌贼王,Wūzéiwáng,malamar
688,Binacle,Bithora,Opermine,Binacle,Binacle,カメテテ,Kametete,거북손손,Geobuksonson,龜腳腳,龟脚脚,Guījiǎojiǎo,binacle
689,Barbaracle,Thanathora,Golgopathe,Barbaracle,Barbaracle,ガメノデス,Gamenodesu,거북손데스,Geobuksondeseu,龜足巨鎧,龟足巨铠,Guīzújùkǎi,barbaracle
690,Skrelp,Algitt,Venalgue,Skrelp,Skrelp,クズモー,Kuzumō,수레기,Suregi,垃垃藻,垃垃藻,Lèlèzǎo,skrelp
691,Dragalge,Tandrak,Kravarech,Dragalge,Dragalge,ドラミドロ,Doramidoro,드래캄,Deuraekam,毒藻龍,毒藻龙,Dúzǎolóng,dragalge
692,Clauncher,Scampisto,Flingouste,Clauncher,Clauncher,ウデッポウ,Udeppō,완철포,Wancheolpo,鐵臂槍蝦,铁臂枪虾,Tiěbìqiāngxiā,clauncher
693,Clawitzer,Wummer,Gamblast,Clawitzer,Clawitzer,ブロスター,Burosutā,블로스터,Beulloseuteo,鋼炮臂蝦,钢炮臂虾,Gāngpàobìxiā,clawitzer
694,Helioptile,Eguana,Galvaran,Helioptile,Helioptile,エリキテル,Erikiteru,목도리키텔,Mokdorikitel,傘電蜥,伞电蜥,Sǎndiànxī,helioptile
695,Heliolisk,Elezard,Iguolta,Heliolisk,Heliolisk,エレザード,Erezādo,일레도리자드,Illedorijadeu,光電傘蜥,光电伞蜥,Guāngdiànsǎnxī,heliolisk
696,Tyrunt,Balgoras,Ptyranidur,Tyrunt,Tyrunt,チゴラス,Chigorasu,티고라스,Tigoraseu,寶寶暴龍,宝宝暴龙,Bǎobaobàolóng,tyrunt
697,Tyrantrum,Monargoras,Rexillius,Tyrantrum,Tyrantrum,ガチゴラス,Gachigorasu,견고라스,Gyeongoraseu,怪顎龍,怪颚龙,Guài'èlóng,tyrantrum
698,Amaura,Amarino,Amagara,Amaura,Amaura,アマルス,Amarusu,아마루스,Amaruseu,冰雪龍,冰雪龙,Bīngxuělóng,amaura
699,Aurorus,Amagarga,Dragmara,Aurorus,Aurorus,アマルルガ,Amaruruga,아마루르가,Amarureuga,冰雪巨龍,冰雪巨龙,Bīngxuějùlóng,aurorus
700,Sylveon,Feelinara,Nymphali,Sylveon,Sylveon,ニンフィア,Ninfia,님피아,Nimpia,仙子伊布,仙子伊布,Xiānzǐyībù,sylveon
701,Hawlucha,Resladero,Brutalibré,Hawlucha,Hawlucha,ルチャブル,Ruchaburu,루차불,Ruchabul,摔角鷹人,摔角鹰人,Shuāijiǎoyīngrén,hawlucha
702,Dedenne,Dedenne,Dedenne,Dedenne,Dedenne,デデンネ,Dedenne,데덴네,Dedenne,咚咚鼠,咚咚鼠,Dōngdōngshǔ,dedenne
703,Carbink,Rocara,Strassie,Carbink,Carbink,メレシー,Mereshī,멜리시,Mellisi,小碎鑽,小碎钻,Xiǎosuìzuàn,carbink
704,Goomy,Viscora,Mucuscule,Goomy,Goomy,ヌメラ,Numera,미끄메라,Mikkeumera,黏黏寶,黏黏宝,Niánniánbǎo,goomy
705,Sliggoo,Viscargot,Colimucus,Sliggoo,Sliggoo,ヌメイル,Numeiru,미끄네일,Mikkeuneil,黏美兒,黏美儿,Niánměi'er,sliggoo
706,Goodra,Viscogon,Muplodocus,Goodra,Goodra,ヌメルゴン,Numerugon,미끄래곤,Mikkeuraegon,黏美龍,黏美龙,Niánměilóng,goodra
707,Klefki,Clavion,Trousselin,Klefki,Klefki,クレッフィ,Kureffi,클레피,Keullepi,鑰圈兒,钥圈儿,Yàoquān'ér,klefki
708,Phantump,Paragoni,Brocélôme,Phantump,Phantump,ボクレー,Bokurē,나목령,Namongnyeong,小木靈,小木灵,Xiǎomùlíng,phantump
709,Trevenant,Trombork,Desséliande,Trevenant,Trevenant,オーロット,Ōrotto,대로트,Daeroteu,朽木妖,朽木妖,Xiǔmùyāo,trevenant
710,Pumpkaboo,Irrbis,Pitrouille,Pumpkaboo,Pumpkaboo,バケッチャ,Baketcha,호바귀,Hobagwi,南瓜精,南瓜精,Nánguājīng,pumpkaboo
711,Gourgeist,Pumpdjinn,Banshitrouye,Gourgeist,Gourgeist,パンプジン,Panpujin,펌킨인,Peomkinin,南瓜怪人,南瓜怪人,Nánguāguàirén,gourgeist
712,Bergmite,Arktip,Grelaçon,Bergmite,Bergmite,カチコール,Kachikōru,꽁어름,Kkongeoreum,冰寶,冰宝,Bīngbǎo,bergmite
713,Avalugg,Arktilas,Séracrawl,Avalugg,Avalugg,クレベース,Kurebēsu,크레베이스,Keurebeisu,冰岩怪,冰岩怪,Bīngyánguài,avalugg
714,Noibat,eF-eM,Sonistrelle,Noibat,Noibat,オンバット,Onbatto,음뱃,Eumbaet,嗡蝠,嗡蝠,Wēngfú,noibat
715,Noivern,UHaFnir,Bruyverne,Noivern,Noivern,オンバーン,Onbān,음번,Eumbeon,音波龍,音波龙,Yīnbōlóng,noivern
716,Xerneas,Xerneas,Xerneas,Xerneas,Xerneas,ゼルネアス,Zeruneasu,제르네아스,Jereuneaseu,哲爾尼亞斯,哲尔尼亚斯,Zhé'ěrníyǎsī,xerneas
717,Yveltal,Yveltal,Yveltal,Yveltal,Yveltal,イベルタル,Iberutaru,이벨타르,Ibeltareu,伊裴爾塔爾,伊裴尔塔尔,Yīpéi'ěrtǎ'ěr,yveltal
718,Zygarde,Zygarde,Zygarde,Zygarde,Zygarde,ジガルデ,Jigarude,지가르데,Jigareude,基格爾德,基格尔德,Jīgé'ěrdé,zygarde
719,Diancie,Diancie,Diancie,Diancie,Diancie,ディアンシー,Dianshī,디안시,Diansi,蒂安希,蒂安希,Dì'ānxī,diancie
720,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,フーパ,Fūpa,후파,Hupa,胡帕,胡帕,Húpà,hoopa
721,Volcanion,Volcanion,Volcanion,Volcanion,Volcanion,ボルケニオン,Borukenion,볼케니온,Bolkenion,波爾凱尼恩,波尔凯尼恩,Bō'ěrkǎiní'ēn,volcanion
722,Rowlet,Bauz,Brindibou,Rowlet,Rowlet,モクロー,Mokurō,나몰빼미,Namolppaemi,木木梟,木木枭,Mùmùxiāo,rowlet
723,Dartrix,Arboretoss,Efflèche,Dartrix,Dartrix,フクスロー,Fukusurō,빼미스로우,Ppaemiseurou,投羽梟,投羽枭,Tóuyǔxiāo,dartrix
724,Decidueye,Silvarro,Archéduc,Decidueye,Decidueye,ジュナイパー,Junaipā,모크나이퍼,Mokeunaipeo,狙射樹梟,狙射树枭,Jūshèshùxiāo,decidueye
725,Litten,Flamiau,Flamiaou,Litten,Litten,ニャビー,Nyabī,냐오불,Nyaobul,火斑喵,火斑喵,Huǒbānmiāo,litten
726,Torracat,Miezunder,Matoufeu,Torracat,Torracat,ニャヒート,Nyahīto,냐오히트,Nyaohiteu,炎熱喵,炎热喵,Yánrèmiāo,torracat
727,Incineroar,Fuegro,Félinferno,Incineroar,Incineroar,ガオガエン,Gaogaen,어흥염,Eoheungyeom,熾焰咆哮虎,炽焰咆哮虎,Chìyànpáoxiāohǔ,incineroar
728,Popplio,Robball,Otaquin,Popplio,Popplio,アシマリ,Ashimari,누리공,Nurigong,球球海獅,球球海狮,Qiúqiúhǎishī,popplio
729,Brionne,Marikeck,Otarlette,Brionne,Brionne,オシャマリ,Oshamari,키요공,Kiyogong,花漾海獅,花漾海狮,Huāyànghǎishī,brionne
730,Primarina,Primarene,Oratoria,Primarina,Primarina,アシレーヌ,Ashirēnu,누리레느,Nurireneu,西獅海壬,西狮海壬,Xīshīhǎirén,primarina
731,Pikipek,Peppeck,Picassaut,Pikipek,Pikipek,ツツケラ,Tsutsukera,콕코구리,Kokkoguri,小篤兒,小笃儿,Xiǎodǔ'ér,pikipek
732,Trumbeak,Trompeck,Piclairon,Trumbeak,Trumbeak,ケララッパ,Kerarappa,크라파,Keurapa,喇叭啄鳥,喇叭啄鸟,Lǎbāzhuóniǎo,trumbeak
733,Toucannon,Tukanon,Bazoucan,Toucannon,Toucannon,ドデカバシ,Dodekabashi,왕큰부리,Wangkeunburi,銃嘴大鳥,铳嘴大鸟,Chòngzuǐdàniǎo,toucannon
734,Yungoos,Mangunior,Manglouton,Yungoos,Yungoos,ヤングース,Yangūsu,영구스,Yeongguseu,貓鼬少,猫鼬少,Māoyòushào,yungoos
735,Gumshoos,Manguspektor,Argouste,Gumshoos,Gumshoos,デカグース,Dekagūsu,형사구스,Hyeongsaguseu,貓鼬探長,猫鼬探长,Māoyòutànzhǎng,gumshoos
736,Grubbin,Mabula,Larvibule,Grubbin,Grubbin,アゴジムシ,Agojimushi,턱지충이,Teokjichungi,強顎雞母蟲,强颚鸡母虫,Qiáng'èjīmǔchóng,grubbin
737,Charjabug,Akkup,Chrysapile,Charjabug,Charjabug,デンヂムシ,Denjimushi,전지충이,Jeonjichungi,蟲電寶,虫电宝,Chóngdiànbǎo,charjabug
738,Vikavolt,Donarion,Lucanon,Vikavolt,Vikavolt,クワガノン,Kuwaganon,투구뿌논,Tuguppunon,鍬農炮蟲,锹农炮虫,Qiāonóngpàochóng,vikavolt
739,Crabrawler,Krabbox,Crabagarre,Crabrawler,Crabrawler,マケンカニ,Makenkani,오기지게,Ogijige,好勝蟹,好胜蟹,Hàoshèngxiè,crabrawler
740,Crabominable,Krawell,Crabominable,Crabominable,Crabominable,ケケンカニ,Kekenkani,모단단게,Modandange,好勝毛蟹,好胜毛蟹,Hàoshèngmáoxiè,crabominable
741,Oricorio,Choreogel,Plumeline,Oricorio,Oricorio,オドリドリ,Odoridori,춤추새,Chumchusae,花舞鳥,花舞鸟,Huāwǔniǎo,oricorio
742,Cutiefly,Wommel,Bombydou,Cutiefly,Cutiefly,アブリー,Aburī,에블리,Ebeulli,萌虻,萌虻,Méngméng,cutiefly
743,Ribombee,Bandelby,Rubombelle,Ribombee,Ribombee,アブリボン,Aburibon,에리본,Eribon,蝶結萌虻,蝶结萌虻,Diéjiéméngméng,ribombee
744,Rockruff,Wuffels,Rocabot,Rockruff,Rockruff,イワンコ,Iwanko,암멍이,Ammeongi,岩狗狗,岩狗狗,Yángǒugǒu,rockruff
745,Lycanroc,Wolwerock,Lougaroc,Lycanroc,Lycanroc,ルガルガン,Rugarugan,루가루암,Rugaruam,鬃岩狼人,鬃岩狼人,Zōngyánlángrén,lycanroc
746,Wishiwashi,Lusardin,Froussardine,Wishiwashi,Wishiwashi,ヨワシ,Yowashi,약어리,Yageori,弱丁魚,弱丁鱼,Ruòdīngyú,wishiwashi
747,Mareanie,Garstella,Vorastérie,Mareanie,Mareanie,ヒドイデ,Hidoide,시마사리,Simasari,好壞星,好坏星,Hǎohuàixīng,mareanie
748,Toxapex,Aggrostella,Prédastérie,Toxapex,Toxapex,ドヒドイデ,Dohidoide,더시마사리,Deosimasari,超壞星,超坏星,Chāohuàixīng,toxapex
749,Mudbray,Pampuli,Tiboudet,Mudbray,Mudbray,ドロバンコ,Dorobanko,머드나기,Meodeunagi,泥驢仔,泥驴仔,Nílǘzǎi,mudbray
750,Mudsdale,Pampross,Bourrinos,Mudsdale,Mudsdale,バンバドロ,Banbadoro,만마드,Manmadeu,重泥挽馬,重泥挽马,Zhòngníwǎnmǎ,mudsdale
751,Dewpider,Araqua,Araqua,Dewpider,Dewpider,シズクモ,Shizukumo,물거미,Mulgeomi,滴蛛,滴蛛,Dīzhū,dewpider
752,Araquanid,Aranestro,Tarenbulle,Araquanid,Araquanid,オニシズクモ,Onishizukumo,깨비물거미,Kkaebimulgeomi,滴蛛霸,滴蛛霸,Dīzhūbà,araquanid
753,Fomantis,Imantis,Mimantis,Fomantis,Fomantis,カリキリ,Karikiri,짜랑랑,Jjarangnang,偽螳草,伪螳草,Wěitángcǎo,fomantis
754,Lurantis,Mantidea,Floramantis,Lurantis,Lurantis,ラランテス,Rarantesu,라란티스,Rarantiseu,蘭螳花,兰螳花,Lántánghuā,lurantis
755,Morelull,Bubungus,Spododo,Morelull,Morelull,ネマシュ,Nemashu,자마슈,Jamasyu,睡睡菇,睡睡菇,Shuìshuìgū,morelull
756,Shiinotic,Lamellux,Lampignon,Shiinotic,Shiinotic,マシェード,Mashēdo,마셰이드,Masyeideu,燈罩夜菇,灯罩夜菇,Dēngzhàoyègū,shiinotic
757,Salandit,Molunk,Tritox,Salandit,Salandit,ヤトウモリ,Yatōmori,야도뇽,Yadonyong,夜盜火蜥,夜盗火蜥,Yèdàohuǒxī,salandit
758,Salazzle,Amfira,Malamandre,Salazzle,Salazzle,エンニュート,Ennyūto,염뉴트,Yeomnyuteu,焰后蜥,焰后蜥,Yànhòuxī,salazzle
759,Stufful,Velursi,Nounourson,Stufful,Stufful,ヌイコグマ,Nuikoguma,포곰곰,Pogomgom,童偶熊,童偶熊,Tóng'ǒuxióng,stufful
760,Bewear,Kosturso,Chelours,Bewear,Bewear,キテルグマ,Kiteruguma,이븐곰,Ibeungom,穿著熊,穿着熊,Chuānzhuóxióng,bewear
761,Bounsweet,Frubberl,Croquine,Bounsweet,Bounsweet,アマカジ,Amakaji,달콤아,Dalkoma,甜竹竹,甜竹竹,Tiánzhúzhú,bounsweet
762,Steenee,Frubaila,Candine,Steenee,Steenee,アママイコ,Amamaiko,달무리나,Dalmurina,甜舞妮,甜舞妮,Tiánwǔní,steenee
763,Tsareena,Fruyal,Sucreine,Tsareena,Tsareena,アマージョ,Amājo,달코퀸,Dalkokwin,甜冷美后,甜冷美后,Tiánlěngměihòu,tsareena
764,Comfey,Curelei,Guérilande,Comfey,Comfey,キュワワー,Kyuwawā,큐아링,Kyuaring,花療環環,花疗环环,Huāliáohuánhuán,comfey
765,Oranguru,Kommandutan,Gouroutan,Oranguru,Oranguru,ヤレユータン,Yareyūtan,하랑우탄,Harang-utan,智揮猩,智挥猩,Zhìhuīxīng,oranguru
766,Passimian,Quartermak,Quartermac,Passimian,Passimian,ナゲツケサル,Nagetsukesaru,내던숭이,Naedeonsung-i,投擲猴,投掷猴,Tóuzhíhóu,passimian
767,Wimpod,Reißlaus,Sovkipou,Wimpod,Wimpod,コソクムシ,Kosokumushi,꼬시레,Kkosire,膽小蟲,胆小虫,Dǎnxiǎochóng,wimpod
768,Golisopod,Tectass,Sarmuraï,Golisopod,Golisopod,グソクムシャ,Gusokumusha,갑주무사,Gapjumusa,具甲武者,具甲武者,Jùjiǎwǔzhě,golisopod
769,Sandygast,Sankabuh,Bacabouh,Sandygast,Sandygast,スナバァ,Sunabā,모래꿍,Moraekkung,沙丘娃,沙丘娃,Shāqiūwá,sandygast
770,Palossand,Colossand,Trépassable,Palossand,Palossand,シロデスナ,Shirodesuna,모래성이당,Moraeseongidang,噬沙堡爺,噬沙堡爷,Shìshābǎoyé,palossand
771,Pyukumuku,Gufa,Concombaffe,Pyukumuku,Pyukumuku,ナマコブシ,Namakobushi,해무기,Haemugi,拳海參,拳海参,Quánhǎishēn,pyukumuku
772,Type: Null,Typ:Null,Type:0,Código Cero,Tipo Zero,タイプ：ヌル,Taipu:Nuru,타입:널,Taip:Neol,屬性：空,属性：空,Shǔxìng: Kōng,type-null
773,Silvally,Amigento,Silvallié,Silvally,Silvally,シルヴァディ,Shiruvadi,실버디,Silbeodi,銀伴戰獸,银伴战兽,Yínbànzhànshòu,silvally
774,Minior,Meteno,Météno,Minior,Minior,メテノ,Meteno,메테노,Meteno,小隕星,小陨星,Xiǎoyǔnxīng,minior
775,Komala,Koalelu,Dodoala,Komala,Komala,ネッコアラ,Nekkoara,자말라,Jamalla,樹枕尾熊,树枕尾熊,Shùzhěnwěixióng,komala
776,Turtonator,Tortunator,Boumata,Turtonator,Turtonator,バクガメス,Bakugamesu,폭거북스,Pokgeobukseu,爆焰龜獸,爆焰龟兽,Bàoyànguīshòu,turtonator
777,Togedemaru,Togedemaru,Togedemaru,Togedemaru,Togedemaru,トゲデマル,Togedemaru,토게데마루,Togedemaru,托戈德瑪爾,托戈德玛尔,Tuōgēdémǎ'ěr,togedemaru
778,Mimikyu,Mimigma,Mimiqui,Mimikyu,Mimikyu,ミミッキュ,Mimikkyu,따라큐,Ttarakyu,謎擬Ｑ,谜拟丘,Mínǐ-Q,mimikyu
779,Bruxish,Knirfish,Denticrisse,Bruxish,Bruxish,ハギギシリ,Hagigishiri,치갈기,Chigalgi,磨牙彩皮魚,磨牙彩皮鱼,Móyácǎipíyú,bruxish
780,Drampa,Sen-Long,Draïeul,Drampa,Drampa,ジジーロン,Jijīron,할비롱,Halbirong,老翁龍,老翁龙,Lǎowēnglóng,drampa
781,Dhelmise,Moruda,Sinistrail,Dhelmise,Dhelmise,ダダリン,Dadarin,타타륜,Tataryun,破破舵輪,破破舵轮,Pòpòduòlún,dhelmise
782,Jangmo-o,Miniras,Bébécaille,Jangmo-o,Jangmo-o,ジャラコ,Jarako,짜랑꼬,Jjarangkko,心鱗寶,心鳞宝,Xīnlínbǎo,jangmo-o
783,Hakamo-o,Mediras,Écaïd,Hakamo-o,Hakamo-o,ジャランゴ,Jarango,짜랑고우,Jjaranggou,鱗甲龍,鳞甲龙,Línjiǎlóng,hakamo-o
784,Kommo-o,Grandiras,Ékaïser,Kommo-o,Kommo-o,ジャラランガ,Jararanga,짜랑고우거,Jjaranggougeo,杖尾鱗甲龍,杖尾鳞甲龙,Zhàngwěilínjiǎlóng,kommo-o
785,Tapu Koko,Kapu-Riki,Tokorico,Tapu Koko,Tapu Koko,カプ・コケコ,Kapu Kokeko,카푸꼬꼬꼭,Kapukkokkokkok,卡璞・鳴鳴,卡璞・鸣鸣,Kǎpú Míngmíng,tapu-koko
786,Tapu Lele,Kapu-Fala,Tokopiyon,Tapu Lele,Tapu Lele,カプ・テテフ,Kapu Tetefu,카푸나비나,Kapunabina,卡璞・蝶蝶,卡璞・蝶蝶,Kǎpú Diédié,tapu-lele
787,Tapu Bulu,Kapu-Toro,Tokotoro,Tapu Bulu,Tapu Bulu,カプ・ブルル,Kapu Bururu,카푸브루루,Kapubeururu,卡璞・哞哞,卡璞・哞哞,Kǎpú Mōumōu,tapu-bulu
788,Tapu Fini,Kapu-Kime,Tokopisco,Tapu Fini,Tapu Fini,カプ・レヒレ,Kapu Rehire,카푸느지느,Kapuneujineu,卡璞・鰭鰭,卡璞・鳍鳍,Kǎpú Qíqí,tapu-fini
789,Cosmog,Cosmog,Cosmog,Cosmog,Cosmog,コスモッグ,Kosumoggu,코스모그,Koseumogeu,科斯莫古,科斯莫古,Kēsīmògǔ,cosmog
790,Cosmoem,Cosmovum,Cosmovum,Cosmoem,Cosmoem,コスモウム,Kosumoumu,코스모움,Koseumoum,科斯莫姆,科斯莫姆,Kēsīmòmǔ,cosmoem
791,Solgaleo,Solgaleo,Solgaleo,Solgaleo,Solgaleo,ソルガレオ,Sorugareo,솔가레오,Solgareo,索爾迦雷歐,索尔迦雷欧,Suǒ'ěrjiāléi'ōu,solgaleo
792,Lunala,Lunala,Lunala,Lunala,Lunala,ルナアーラ,Runaāra,루나아라,Runaara,露奈雅拉,露奈雅拉,Lùnàiyǎlā,lunala
793,Nihilego,Anego,Zéroïd,Nihilego,Nihilego,ウツロイド,Utsuroido,텅비드,Teongbideu,虛吾伊德,虚吾伊德,Xūwúyīdé,nihilego
794,Buzzwole,Masskito,Mouscoto,Buzzwole,Buzzwole,マッシブーン,Masshibūn,매시붕,Maesibung,爆肌蚊,爆肌蚊,Bàojīwén,buzzwole
795,Pheromosa,Schabelle,Cancrelove,Pheromosa,Pheromosa,フェローチェ,Ferōche,페로코체,Perokoche,費洛美螂,费洛美螂,Fèiluòměiláng,pheromosa
796,Xurkitree,Voltriant,Câblifère,Xurkitree,Xurkitree,デンジュモク,Denjumoku,전수목,Jeonsumok,電束木,电束木,Diànshùmù,xurkitree
797,Celesteela,Kaguron,Bamboiselle,Celesteela,Celesteela,テッカグヤ,Tekkaguya,철화구야,Cheolhwaguya,鐵火輝夜,铁火辉夜,Tiěhuǒhuīyè,celesteela
798,Kartana,Katagami,Katagami,Kartana,Kartana,カミツルギ,Kamitsurugi,종이신도,Jong-isindo,紙御劍,纸御剑,Zhǐyùjiàn,kartana
799,Guzzlord,Schlingking,Engloutyran,Guzzlord,Guzzlord,アクジキング,Akujikingu,악식킹,Aksikking,惡食大王,恶食大王,Èshídàwáng,guzzlord
800,Necrozma,Necrozma,Necrozma,Necrozma,Necrozma,ネクロズマ,Nekurozuma,네크로즈마,Nekeurojeuma,奈克洛茲瑪,奈克洛兹玛,Nàikèluòzīmǎ,necrozma
801,Magearna,Magearna,Magearna,Magearna,Magearna,マギアナ,Magiana,마기아나,Magiana,瑪機雅娜,玛机雅娜,Mǎjīyǎnà,magearna
802,Marshadow,Marshadow,Marshadow,Marshadow,Marshadow,マーシャドー,Māshadō,마샤도,Masyado,瑪夏多,玛夏多,Mǎxiàduō,marshadow
803,Poipole,Venicro,Vémini,Poipole,Poipole,ベベノム,Bebenomu,베베놈,Bebenom,毒貝比,毒贝比,Dúbèibǐ,poipole
804,Naganadel,Agoyon,Mandrillon,Naganadel,Naganadel,アーゴヨン,Āgoyon,아고용,Agoyong,四顎針龍,四颚针龙,Sì'èzhēnlóng,naganadel
805,Stakataka,Muramura,Ama-Ama,Stakataka,Stakataka,ツンデツンデ,Tsundetsunde,차곡차곡,Chagokchagok,壘磊石,垒磊石,Lěilěishí,stakataka
806,Blacephalon,Kopplosio,Pierroteknik,Blacephalon,Blacephalon,ズガドーン,Zugadōn,두파팡,Dupapang,砰頭小丑,砰头小丑,Pēngtóuxiǎochǒu,blacephalon
807,Zeraora,Zeraora,Zeraora,Zeraora,Zeraora,ゼラオラ,Zeraora,제라오라,Jeraora,捷拉奧拉,捷拉奥拉,Jiélā'àolā,zeraora
808,Meltan,Meltan,Meltan,Meltan,Meltan,メルタン,Merutan,멜탄,Meltan,美錄坦,美录坦,Měilùtǎn,meltan
809,Melmetal,Melmetal,Melmetal,Melmetal,Melmetal,メルメタル,Merumetaru,멜메탈,Melmetal,美錄梅塔,美录梅塔,Měilùméitǎ,melmetal
810,Grookey,Chimpep,Ouistempo,Grookey,Grookey,サルノリ,Sarunori,흥나숭,Heungnasung,敲音猴,敲音猴,Qiāoyīnhóu,grookey
811,Thwackey,Chimstix,Badabouin,Thwackey,Thwackey,バチンキー,Bachinkī,채키몽,Chaekimong,啪咚猴,啪咚猴,Pādōnghóu,thwackey
812,Rillaboom,Gortrom,Gorythmic,Rillaboom,Rillaboom,ゴリランダー,Gorirandā,고릴타,Gorilta,轟擂金剛猩,轰擂金刚猩,Hōngléijīngāngxīng,rillaboom
