id,ndex_id,identifier,form_name,type_1_id,type_2_id,pokemon_category,shape_id,footprint_path,pokedex_color_id,height_m,height_ft,weight_kg,weight_lbs,ability_primary_id,ability_secondary_id,ability_hidden_id,ev_yield_hp,ev_yield_atk,ev_yield_def,ev_yield_spatk,ev_yield_spdef,ev_yield_speed,main_image_normal_path,main_image_normal_path_small,main_image_normal_path_preview,main_image_normal_path_medium,main_image_shiny_path,main_image_shiny_path_small,pokemon_cry_path,stat_hp,stat_attack,stat_defense,stat_spatk,stat_spdef,stat_speed,stat_total,base_experience,is_default_form,include,type_weakness_chart_id,is_first_partner,is_baby,is_mega_evolution,is_gmax_form,is_legendary,is_mythical,is_ultrabeast,is_paradox,is_fossil,origin_region_identifier
23,16,pidgey-default,Default Form,1,3,Tiny Bird Pokémon,12,https://cdn.pokedb.org/fdd2c675b8ce705fe3598b7ea1d3e27a811a0767fe048cef59071c4dee837fb6,3,0.3m,"0'12""",1.8kg,3.97lbs,51,77,145,0,0,0,0,0,1,https://cdn.pokedb.org/bda4b0fc9ca0360d45c9410868a1c17b3f528a29bb5aade78c5becfb70af35cf,https://cdn.pokedb.org/bda4b0fc9ca0360d45c9410868a1c17b3f528a29bb5aade78c5becfb70af35cfw40h40,https://cdn.pokedb.org/bda4b0fc9ca0360d45c9410868a1c17b3f528a29bb5aade78c5becfb70af35cfw70h70,https://cdn.pokedb.org/bda4b0fc9ca0360d45c9410868a1c17b3f528a29bb5aade78c5becfb70af35cfw100h100,https://cdn.pokedb.org/a964cfb01c7dce72b24ccdf3858727999aa3422aeca3995721c8518018cac728,https://cdn.pokedb.org/a964cfb01c7dce72b24ccdf3858727999aa3422aeca3995721c8518018cac728w40h40,https://cdn.pokedb.org/be3b20100d4a18bdd92747028388a353e451a62a65ad13e6d2853af25af60ad9,40,45,40,35,35,56,251,50,true,true,3243,false,false,false,false,false,false,false,false,false,kanto
24,17,pidgeotto-default,Default Form,1,3,Bird Pokémon,12,https://cdn.pokedb.org/fee81654baa169e1a7729ac2be75036ad59f465b61a6cb564adbc3d4b038a530,3,1.1m,"3'7""",30kg,66.14lbs,51,77,145,0,0,0,0,0,2,https://cdn.pokedb.org/948d2841525605478ea930fcb91b41571767358bd44b94b3cf47e52bdce14245,https://cdn.pokedb.org/948d2841525605478ea930fcb91b41571767358bd44b94b3cf47e52bdce14245w40h40,https://cdn.pokedb.org/948d2841525605478ea930fcb91b41571767358bd44b94b3cf47e52bdce14245w70h70,https://cdn.pokedb.org/948d2841525605478ea930fcb91b41571767358bd44b94b3cf47e52bdce14245w100h100,https://cdn.pokedb.org/0d9b75f26a5475eb5a1fd596a6c3d76db54db0172bf513322370a6d7449a6a34,https://cdn.pokedb.org/0d9b75f26a5475eb5a1fd596a6c3d76db54db0172bf513322370a6d7449a6a34w40h40,https://cdn.pokedb.org/428e2dd373bb11ff097e91178a7a10ab64b61ff823a8f3733cc21aed522c1576,63,60,55,50,50,71,349,122,true,true,3243,false,false,false,false,false,false,false,false,false,kanto
25,18,pidgeot-default,Default Form,1,3,Bird Pokémon,12,https://cdn.pokedb.org/f16fc1cbbf630d4bde0654762e1f9de15623ede0400fc5ced31e9c4da59299dd,3,1.5m,"4'11""",39.5kg,87.08lbs,51,77,145,0,0,0,0,0,3,https://cdn.pokedb.org/53a7cb9b93586d82976a863657b44cb6f8111c6be2d44fe22bd2973d5f2c086c,https://cdn.pokedb.org/53a7cb9b93586d82976a863657b44cb6f8111c6be2d44fe22bd2973d5f2c086cw40h40,https://cdn.pokedb.org/53a7cb9b93586d82976a863657b44cb6f8111c6be2d44fe22bd2973d5f2c086cw70h70,https://cdn.pokedb.org/53a7cb9b93586d82976a863657b44cb6f8111c6be2d44fe22bd2973d5f2c086cw100h100,https://cdn.pokedb.org/cbfc022476d7fbd2b4a5c3c4bc114345f2861d14dfa7e6ca93be189213ead5cc,https://cdn.pokedb.org/cbfc022476d7fbd2b4a5c3c4bc114345f2861d14dfa7e6ca93be189213ead5ccw40h40,https://cdn.pokedb.org/f3924549a1f622dd68dc43b78a1ce3cd0420432a587e13376fd35bb54b578246,83,80,75,70,70,101,479,216,true,true,3243,false,false,false,false,false,false,false,false,false,kanto
26,18,pidgeot-mega-evolution,Mega Evolution,1,3,Bird Pokémon,12,https://cdn.pokedb.org/f16fc1cbbf630d4bde0654762e1f9de15623ede0400fc5ced31e9c4da59299dd,3,2.2m,"7'3""",50kg,110.23lbs,99,,,0,0,0,0,0,3,https://cdn.pokedb.org/0bf32c79804955589664dada168744f7ae87001f895cfb5492aeb2ab0700b62c,https://cdn.pokedb.org/0bf32c79804955589664dada168744f7ae87001f895cfb5492aeb2ab0700b62cw40h40,https://cdn.pokedb.org/0bf32c79804955589664dada168744f7ae87001f895cfb5492aeb2ab0700b62cw70h70,https://cdn.pokedb.org/0bf32c79804955589664dada168744f7ae87001f895cfb5492aeb2ab0700b62cw100h100,https://cdn.pokedb.org/bcbe31304388d14d60adb0aee75b1adbd3ffa76402aa579b17ff4a8378446cee,https://cdn.pokedb.org/bcbe31304388d14d60adb0aee75b1adbd3ffa76402aa579b17ff4a8378446ceew40h40,https://cdn.pokedb.org/a2fa1528fd23d0d9296846bf9cc671a87f43004614a2aa4ac8df6d520ed1d86a,83,80,80,135,80,121,579,261,false,true,3243,false,false,true,false,false,false,false,false,false,kanto
27,19,rattata-default,Default Form,1,,Mouse Pokémon,5,https://cdn.pokedb.org/73d1fdcbb471739d0d09da49fdadaec39582cab6d5da55d8f0f818f16b2e862a,7,0.3m,"0'12""",3.5kg,7.72lbs,50,62,55,0,0,0,0,0,1,https://cdn.pokedb.org/c26a533b9e021ea97321ea9f89c8a22fce5373bcc87578c44cf2590711f93665,https://cdn.pokedb.org/c26a533b9e021ea97321ea9f89c8a22fce5373bcc87578c44cf2590711f93665w40h40,https://cdn.pokedb.org/c26a533b9e021ea97321ea9f89c8a22fce5373bcc87578c44cf2590711f93665w70h70,https://cdn.pokedb.org/c26a533b9e021ea97321ea9f89c8a22fce5373bcc87578c44cf2590711f93665w100h100,https://cdn.pokedb.org/72116c7e5b46e327ced9f8535cc36cbc05e76fab2cd2c510c27a6be2ef0cbf7e,https://cdn.pokedb.org/72116c7e5b46e327ced9f8535cc36cbc05e76fab2cd2c510c27a6be2ef0cbf7ew40h40,https://cdn.pokedb.org/6808345949674b72c5aad0e8324c51eb947576ce589b5ea9b46032d446bc4c5e,30,56,35,25,35,72,253,51,true,true,3241,false,false,false,false,false,false,false,false,false,kanto
28,19,rattata-alolan,Alolan Form,17,1,Mouse Pokémon,5,https://cdn.pokedb.org/73d1fdcbb471739d0d09da49fdadaec39582cab6d5da55d8f0f818f16b2e862a,1,0.3m,"0'12""",3.8kg,8.38lbs,82,55,47,0,0,0,0,0,1,https://cdn.pokedb.org/9787db0935f4133ced201c08e45d3589975c5fb6cecbb07a0de0d52358042371,https://cdn.pokedb.org/9787db0935f4133ced201c08e45d3589975c5fb6cecbb07a0de0d52358042371w40h40,https://cdn.pokedb.org/9787db0935f4133ced201c08e45d3589975c5fb6cecbb07a0de0d52358042371w70h70,https://cdn.pokedb.org/9787db0935f4133ced201c08e45d3589975c5fb6cecbb07a0de0d52358042371w100h100,https://cdn.pokedb.org/d03490b97ce1f7bf890de5aeed4877fa01d2017c0d0b44783cb16a065d014abe,https://cdn.pokedb.org/d03490b97ce1f7bf890de5aeed4877fa01d2017c0d0b44783cb16a065d014abew40h40,https://cdn.pokedb.org/6808345949674b72c5aad0e8324c51eb947576ce589b5ea9b46032d446bc4c5e,30,56,35,25,35,72,253,51,false,true,3530,false,false,false,false,false,false,false,false,false,alola
29,20,raticate-default,Default Form,1,,Mouse Pokémon,5,https://cdn.pokedb.org/4626cfb067f4d407f310949f7e33573333c0887f75aefa83243cad8a712c3b96,3,0.7m,"2'4""",18.5kg,40.79lbs,50,62,55,0,0,0,0,0,2,https://cdn.pokedb.org/c9514b58912aacbc589fed69cadda16aed6f845e2236642a68bf129021afc5eb,https://cdn.pokedb.org/c9514b58912aacbc589fed69cadda16aed6f845e2236642a68bf129021afc5ebw40h40,https://cdn.pokedb.org/c9514b58912aacbc589fed69cadda16aed6f845e2236642a68bf129021afc5ebw70h70,https://cdn.pokedb.org/c9514b58912aacbc589fed69cadda16aed6f845e2236642a68bf129021afc5ebw100h100,https://cdn.pokedb.org/a19806b4866f45c75617a60b0bdc735c61f53e18736a8d932189157aa03790c1,https://cdn.pokedb.org/a19806b4866f45c75617a60b0bdc735c61f53e18736a8d932189157aa03790c1w40h40,https://cdn.pokedb.org/83c0e59497d686256576d019edc052b3c5afa34b57e3babf8b32a8119335b13d,55,81,60,50,70,97,413,145,true,true,3241,false,false,false,false,false,false,false,false,false,kanto
30,20,raticate-alolan,Alolan Form,17,1,Mouse Pokémon,5,https://cdn.pokedb.org/4626cfb067f4d407f310949f7e33573333c0887f75aefa83243cad8a712c3b96,1,0.7m,"2'4""",25.5kg,56.22lbs,82,55,47,0,0,0,0,0,2,https://cdn.pokedb.org/50a38748915cbf37dea1e01a628f95fd92fde674213ba1e09d9958e748aebede,https://cdn.pokedb.org/50a38748915cbf37dea1e01a628f95fd92fde674213ba1e09d9958e748aebedew40h40,https://cdn.pokedb.org/50a38748915cbf37dea1e01a628f95fd92fde674213ba1e09d9958e748aebedew70h70,https://cdn.pokedb.org/50a38748915cbf37dea1e01a628f95fd92fde674213ba1e09d9958e748aebedew100h100,https://cdn.pokedb.org/e8ee6cdf8ff317ad84a13ab6943bcc29d057936ef3a708e05e8bc8f7b227a8c9,https://cdn.pokedb.org/e8ee6cdf8ff317ad84a13ab6943bcc29d057936ef3a708e05e8bc8f7b227a8c9w40h40,https://cdn.pokedb.org/83c0e59497d686256576d019edc052b3c5afa34b57e3babf8b32a8119335b13d,75,71,70,40,80,77,413,145,false,true,3530,false,false,false,false,false,false,false,false,false,alola
31,21,spearow-default,Default Form,1,3,Tiny Bird Pokémon,12,https://cdn.pokedb.org/a88227c6308f8c02ba2c61cd0fe327ee601db173ff5bc9064b91ed6af65ad307,3,0.3m,"0'12""",2kg,4.41lbs,51,,97,0,0,0,0,0,1,https://cdn.pokedb.org/9dab977245f8dc50af5e2b03ae2b7d517065805940d95b51fc98bc3dd4f502b3,https://cdn.pokedb.org/9dab977245f8dc50af5e2b03ae2b7d517065805940d95b51fc98bc3dd4f502b3w40h40,https://cdn.pokedb.org/9dab977245f8dc50af5e2b03ae2b7d517065805940d95b51fc98bc3dd4f502b3w70h70,https://cdn.pokedb.org/9dab977245f8dc50af5e2b03ae2b7d517065805940d95b51fc98bc3dd4f502b3w100h100,https://cdn.pokedb.org/c69c4cc1b21f2a94c44e485a8f136302dad91b26d674a84230457db9aae8159c,https://cdn.pokedb.org/c69c4cc1b21f2a94c44e485a8f136302dad91b26d674a84230457db9aae8159cw40h40,https://cdn.pokedb.org/dfa5b3d9493056af27d2068fd792fab995fcad511148891154864bf9c4fdd5cd,40,60,30,31,31,70,262,52,true,true,3243,false,false,false,false,false,false,false,false,false,kanto
32,22,fearow-default,Default Form,1,3,Beak Pokémon,12,https://cdn.pokedb.org/d8fab46e7593309607a75f4e2a0656cb65091bf6869d30f647d9f0f1f7e06f82,3,1.2m,"3'11""",38kg,83.78lbs,51,,97,0,0,0,0,0,2,https://cdn.pokedb.org/299098811a35b494f0412c7a187830ca6ab7cd109b5f244219048007b1557a7b,https://cdn.pokedb.org/299098811a35b494f0412c7a187830ca6ab7cd109b5f244219048007b1557a7bw40h40,https://cdn.pokedb.org/299098811a35b494f0412c7a187830ca6ab7cd109b5f244219048007b1557a7bw70h70,https://cdn.pokedb.org/299098811a35b494f0412c7a187830ca6ab7cd109b5f244219048007b1557a7bw100h100,https://cdn.pokedb.org/923b621e450a52aa5867c0c3f5d737cb9508136360f665764e319e900e98e1e1,https://cdn.pokedb.org/923b621e450a52aa5867c0c3f5d737cb9508136360f665764e319e900e98e1e1w40h40,https://cdn.pokedb.org/ee4e9ae2666bbcbff74e4d5759ab3f1a271b3b418379a23055d485af5e59f93e,65,90,65,61,61,100,442,155,true,true,3243,false,false,false,false,false,false,false,false,false,kanto
33,23,ekans-default,Default Form,4,,Snake Pokémon,13,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,7,2.0m,"6'7""",6.9kg,15.21lbs,22,61,127,0,1,0,0,0,0,https://cdn.pokedb.org/5bc63f1a1dd81f5dfa64991f3f923dbc5feac9d958d081345ed1fd69f165176e,https://cdn.pokedb.org/5bc63f1a1dd81f5dfa64991f3f923dbc5feac9d958d081345ed1fd69f165176ew40h40,https://cdn.pokedb.org/5bc63f1a1dd81f5dfa64991f3f923dbc5feac9d958d081345ed1fd69f165176ew70h70,https://cdn.pokedb.org/5bc63f1a1dd81f5dfa64991f3f923dbc5feac9d958d081345ed1fd69f165176ew100h100,https://cdn.pokedb.org/7e358038f44057156187944f26ef1c3e7b5c1ab88d917ab87040a2cba4ee8cd1,https://cdn.pokedb.org/7e358038f44057156187944f26ef1c3e7b5c1ab88d917ab87040a2cba4ee8cd1w40h40,https://cdn.pokedb.org/c72c17f57343c4a918e18d4ffca86abc46fbfc7460aaa52530208c6cf40a9851,35,60,44,40,54,55,288,58,true,true,3295,false,false,false,false,false,false,false,false,false,kanto
34,24,arbok-default,Default Form,4,,Cobra Pokémon,13,https://cdn.pokedb.org/cdn_assets/pokemon_assets/default_assets/default_footprint.webp,7,3.5m,"11'6""",65kg,143.3lbs,22,61,127,0,2,0,0,0,0,https://cdn.pokedb.org/9480c9880f55703fcb4e3b2b295470450dc53868706d308763d715ff6c722579,https://cdn.pokedb.org/9480c9880f55703fcb4e3b2b295470450dc53868706d308763d715ff6c722579w40h40,https://cdn.pokedb.org/9480c9880f55703fcb4e3b2b295470450dc53868706d308763d715ff6c722579w70h70,https://cdn.pokedb.org/9480c9880f55703fcb4e3b2b295470450dc53868706d308763d715ff6c722579w100h100,https://cdn.pokedb.org/7ea6d4be7d08e19734a151ffc0a1da46b382264f9d123205dc75c1010ede0b1f,https://cdn.pokedb.org/7ea6d4be7d08e19734a151ffc0a1da46b382264f9d123205dc75c1010ede0b1fw40h40,https://cdn.pokedb.org/49eae2c4e0f5d2e12df0d79e4bf89c50f31b86ff90253b53ad4a5d956eb6ec70,60,95,69,65,79,80,448,157,true,true,3295,false,false,false,false,false,false,false,false,false,kanto
35,25,pikachu-default,Default Form,13,,Mouse Pokémon,5,https://cdn.pokedb.org/a2c2fc0329d94ffea08285fce3805ccb4712f6699b3e48c9a85164f72687e25e,10,0.4m,"1'4""",6kg,13.23lbs,9,,31,0,0,0,0,0,2,https://cdn.pokedb.org/1986848718cd7b527a99862f98dfe714dc72d1765bbea22dc43d1e74c93e9e0e,https://cdn.pokedb.org/1986848718cd7b527a99862f98dfe714dc72d1765bbea22dc43d1e74c93e9e0ew40h40,https://cdn.pokedb.org/1986848718cd7b527a99862f98dfe714dc72d1765bbea22dc43d1e74c93e9e0ew70h70,https://cdn.pokedb.org/1986848718cd7b527a99862f98dfe714dc72d1765bbea22dc43d1e74c93e9e0ew100h100,https://cdn.pokedb.org/70d793bf1630a94620279970332092d2020b5c100db57e656f07b42369e691dd,https://cdn.pokedb.org/70d793bf1630a94620279970332092d2020b5c100db57e656f07b42369e691ddw40h40,https://cdn.pokedb.org/9f1b02954c6f25e5d0707f54ec052b206644de87c9d8ad0102e3b3c6bae30245,35,55,40,50,50,90,320,112,true,true,3457,true,false,false,false,false,false,false,false,false,kanto
36,26,raichu-default,Default Form,13,,Mouse Pokémon,10,https://cdn.pokedb.org/0bcfd5c327f426f4140d20b17282913cf826b36971cbc0459bb746044de0af46,10,0.8m,"2'7""",30kg,66.14lbs,9,,31,0,0,0,0,0,3,https://cdn.pokedb.org/cc804943607a3590b153f526d58e1a386cba06ed4b735655b5205ab08ea65258,https://cdn.pokedb.org/cc804943607a3590b153f526d58e1a386cba06ed4b735655b5205ab08ea65258w40h40,https://cdn.pokedb.org/cc804943607a3590b153f526d58e1a386cba06ed4b735655b5205ab08ea65258w70h70,https://cdn.pokedb.org/cc804943607a3590b153f526d58e1a386cba06ed4b735655b5205ab08ea65258w100h100,https://cdn.pokedb.org/5f4370cb383d787e032de0402ade8aad3a02a64087af23181110bd8dfcb0489f,https://cdn.pokedb.org/5f4370cb383d787e032de0402ade8aad3a02a64087af23181110bd8dfcb0489fw40h40,https://cdn.pokedb.org/d680ce823be9ba3e7a2be1ebe0d0cbe7e96d84f5526df3f69f6c56f0d87519f0,60,90,55,90,80,110,485,243,true,true,3457,false,false,false,false,false,false,false,false,false,kanto
37,26,raichu-alolan,Alolan Form,13,14,Mouse Pokémon,10,https://cdn.pokedb.org/0bcfd5c327f426f4140d20b17282913cf826b36971cbc0459bb746044de0af46,3,0.7m,"2'4""",21kg,46.3lbs,207,,,0,0,0,0,0,3,https://cdn.pokedb.org/0a95304695110dd70d8905c0aa91b8cfb24e873331ad126639474800d19b86f6,https://cdn.pokedb.org/0a95304695110dd70d8905c0aa91b8cfb24e873331ad126639474800d19b86f6w40h40,https://cdn.pokedb.org/0a95304695110dd70d8905c0aa91b8cfb24e873331ad126639474800d19b86f6w70h70,https://cdn.pokedb.org/0a95304695110dd70d8905c0aa91b8cfb24e873331ad126639474800d19b86f6w100h100,https://cdn.pokedb.org/9f0ec7e7226e5a0ccb384fc3a2e9f0af164f0fbd1cdaa3c262397a32e798b38c,https://cdn.pokedb.org/9f0ec7e7226e5a0ccb384fc3a2e9f0af164f0fbd1cdaa3c262397a32e798b38cw40h40,https://cdn.pokedb.org/d680ce823be9ba3e7a2be1ebe0d0cbe7e96d84f5526df3f69f6c56f0d87519f0,60,85,50,95,85,110,485,243,false,true,3470,false,false,false,false,false,false,false,false,false,alola
38,27,sandshrew-default,Default Form,5,,Mouse Pokémon,10,https://cdn.pokedb.org/3a0dbcbf675459df91bd4c1a0d4d21f8fbd5a4ad5ae05a24007b282fd16fa888,10,0.6m,"1'12""",12kg,26.46lbs,8,,146,0,0,1,0,0,0,https://cdn.pokedb.org/0360820987687344935db930a2052265a384076005e9c3620ae3353c811c4143,https://cdn.pokedb.org/0360820987687344935db930a2052265a384076005e9c3620ae3353c811c4143w40h40,https://cdn.pokedb.org/0360820987687344935db930a2052265a384076005e9c3620ae3353c811c4143w70h70,https://cdn.pokedb.org/0360820987687344935db930a2052265a384076005e9c3620ae3353c811c4143w100h100,https://cdn.pokedb.org/b9ca2de9d4840839610b2b6ca53ffb0bbafb53682422e5858283717fa0bd41d5,https://cdn.pokedb.org/b9ca2de9d4840839610b2b6ca53ffb0bbafb53682422e5858283717fa0bd41d5w40h40,https://cdn.pokedb.org/828c5a8382753c9771d994c60758e5f7bd4e62577dd6442edda3952248d0f1ec,50,75,85,20,30,40,300,60,true,true,3313,false,false,false,false,false,false,false,false,false,kanto
39,27,sandshrew-alolan,Alolan Form,15,9,Mouse Pokémon,10,https://cdn.pokedb.org/3a0dbcbf675459df91bd4c1a0d4d21f8fbd5a4ad5ae05a24007b282fd16fa888,9,0.7m,"2'4""",40kg,88.18lbs,81,,202,0,0,1,0,0,0,https://cdn.pokedb.org/cf6c1109c91cf68332396facfe8315e5525adda69915dac9ef739f1cd323b53c,https://cdn.pokedb.org/cf6c1109c91cf68332396facfe8315e5525adda69915dac9ef739f1cd323b53cw40h40,https://cdn.pokedb.org/cf6c1109c91cf68332396facfe8315e5525adda69915dac9ef739f1cd323b53cw70h70,https://cdn.pokedb.org/cf6c1109c91cf68332396facfe8315e5525adda69915dac9ef739f1cd323b53cw100h100,https://cdn.pokedb.org/71e1c4c76ae9447f86601c710d3ac15a6a1c4b46d383a78421bd0fce0a14d631,https://cdn.pokedb.org/71e1c4c76ae9447f86601c710d3ac15a6a1c4b46d383a78421bd0fce0a14d631w40h40,https://cdn.pokedb.org/828c5a8382753c9771d994c60758e5f7bd4e62577dd6442edda3952248d0f1ec,50,75,90,10,35,40,300,60,false,true,3502,false,false,false,false,false,false,false,false,false,alola
40,28,sandslash-default,Default Form,5,,Mouse Pokémon,10,https://cdn.pokedb.org/16d63c6bd5f139001b464b9936b3c5a1a0be304045c2f57286ea0a5595162a8d,10,1m,"3'3""",29.5kg,65.04lbs,8,,146,0,0,2,0,0,0,https://cdn.pokedb.org/f927dd78c484544501ebd3c7bd5b9fbf8d0d6cccf28e018bfea5ccd77d4cfe91,https://cdn.pokedb.org/f927dd78c484544501ebd3c7bd5b9fbf8d0d6cccf28e018bfea5ccd77d4cfe91w40h40,https://cdn.pokedb.org/f927dd78c484544501ebd3c7bd5b9fbf8d0d6cccf28e018bfea5ccd77d4cfe91w70h70,https://cdn.pokedb.org/f927dd78c484544501ebd3c7bd5b9fbf8d0d6cccf28e018bfea5ccd77d4cfe91w100h100,https://cdn.pokedb.org/c06eb70f8df23fb29b851687c5fab6fe5f6b677babf406de4fd5247ff9adcdf7,https://cdn.pokedb.org/c06eb70f8df23fb29b851687c5fab6fe5f6b677babf406de4fd5247ff9adcdf7w40h40,https://cdn.pokedb.org/1ef53cc21adae4dd1fecfbb60612dce4d7ccb30ad0e126a3909cc0886f097f2f,75,100,120,25,65,65,450,158,true,true,3313,false,false,false,false,false,false,false,false,false,kanto
41,28,sandslash-alolan,Alolan Form,15,9,Mouse Pokémon,10,https://cdn.pokedb.org/16d63c6bd5f139001b464b9936b3c5a1a0be304045c2f57286ea0a5595162a8d,2,1.2m,"3'11""",55kg,121.25lbs,81,,202,0,0,2,0,0,0,https://cdn.pokedb.org/1582bfa98da056a1a88b6619ee32a22d7a4c19a7793bedb5d5010250972c5ebf,https://cdn.pokedb.org/1582bfa98da056a1a88b6619ee32a22d7a4c19a7793bedb5d5010250972c5ebfw40h40,https://cdn.pokedb.org/1582bfa98da056a1a88b6619ee32a22d7a4c19a7793bedb5d5010250972c5ebfw70h70,https://cdn.pokedb.org/1582bfa98da056a1a88b6619ee32a22d7a4c19a7793bedb5d5010250972c5ebfw100h100,https://cdn.pokedb.org/694df277840b23ec71ecd092f2164e621c52e992699b258cf827a8d62362b00a,https://cdn.pokedb.org/694df277840b23ec71ecd092f2164e621c52e992699b258cf827a8d62362b00aw40h40,https://cdn.pokedb.org/1ef53cc21adae4dd1fecfbb60612dce4d7ccb30ad0e126a3909cc0886f097f2f,75,100,110,45,55,65,450,158,false,true,3502,false,false,false,false,false,false,false,false,false,alola
42,29,nidoran-f-default,Default Form,4,,Poison Pin Pokémon,5,https://cdn.pokedb.org/7a5c537eb7b30b5b3fe1f113e3aa50cb35102dd171d19d9a3b4769fa8518cfbc,2,0.4m,"1'4""",7kg,15.43lbs,38,79,55,1,0,0,0,0,0,https://cdn.pokedb.org/e36625948b9aff0376d35df47b438ca5d715abe7cbef5eb694779bdc39beb0cf,https://cdn.pokedb.org/e36625948b9aff0376d35df47b438ca5d715abe7cbef5eb694779bdc39beb0cfw40h40,https://cdn.pokedb.org/e36625948b9aff0376d35df47b438ca5d715abe7cbef5eb694779bdc39beb0cfw70h70,https://cdn.pokedb.org/e36625948b9aff0376d35df47b438ca5d715abe7cbef5eb694779bdc39beb0cfw100h100,https://cdn.pokedb.org/bbe76ea3df118372adfe047518ac4483f19363a242498f9338afda13ae89f14c,https://cdn.pokedb.org/bbe76ea3df118372adfe047518ac4483f19363a242498f9338afda13ae89f14cw40h40,https://cdn.pokedb.org/0125ee2fa2ca0c54b4618db6b77ffd8d5881470f9aec5c8b91a316dee0260247,55,47,52,40,40,41,275,55,true,true,3295,false,false,false,false,false,false,false,false,false,kanto
43,30,nidorina-default,Default Form,4,,Poison Pin Pokémon,5,https://cdn.pokedb.org/4b25833e043653e9ef7f4a23c6cf9fea243d91b0842863504b3c0133f49b8eb1,2,0.8m,"2'7""",20kg,44.09lbs,38,79,55,2,0,0,0,0,0,https://cdn.pokedb.org/14a93ee652aef34de4dcb7610505dd253a491dd8aac542838e4ccb70f2fd6c25,https://cdn.pokedb.org/14a93ee652aef34de4dcb7610505dd253a491dd8aac542838e4ccb70f2fd6c25w40h40,https://cdn.pokedb.org/14a93ee652aef34de4dcb7610505dd253a491dd8aac542838e4ccb70f2fd6c25w70h70,https://cdn.pokedb.org/14a93ee652aef34de4dcb7610505dd253a491dd8aac542838e4ccb70f2fd6c25w100h100,https://cdn.pokedb.org/fc1b7941d3b09518c236977586d6e75c4ecae286e93c6a7822277d4983011585,https://cdn.pokedb.org/fc1b7941d3b09518c236977586d6e75c4ecae286e93c6a7822277d4983011585w40h40,https://cdn.pokedb.org/32ecfb6687eb5856ea6c1d11129a4695de798020aa88cd50b700ee97abc188c9,70,62,67,55,55,56,365,128,true,true,3295,false,false,false,false,false,false,false,false,false,kanto
44,31,nidoqueen-default,Default Form,4,5,Drill Pokémon,10,https://cdn.pokedb.org/e4d895493580fbf7a1f79d0275c1ed4166c91651f3818cfc4f7aa1346051a4da,2,1.3m,"4'3""",60kg,132.28lbs,38,79,125,3,0,0,0,0,0,https://cdn.pokedb.org/1a4d4627f471968666f1f2ea92bfeb4b6e827eb5526f7d0141301db333119977,https://cdn.pokedb.org/1a4d4627f471968666f1f2ea92bfeb4b6e827eb5526f7d0141301db333119977w40h40,https://cdn.pokedb.org/1a4d4627f471968666f1f2ea92bfeb4b6e827eb5526f7d0141301db333119977w70h70,https://cdn.pokedb.org/1a4d4627f471968666f1f2ea92bfeb4b6e827eb5526f7d0141301db333119977w100h100,https://cdn.pokedb.org/3525c5ad1184702c3a7ecc35a0da13536292f5b51853a4b1b933a2fd4e0de283,https://cdn.pokedb.org/3525c5ad1184702c3a7ecc35a0da13536292f5b51853a4b1b933a2fd4e0de283w40h40,https://cdn.pokedb.org/ca9054faafc3ef57d039e1c7aadf63b902c664219dc624eeb7feb6093eb49dde,90,92,87,75,85,76,505,253,true,true,3299,false,false,false,false,false,false,false,false,false,kanto
45,32,nidoran-m-default,Default Form,4,,Poison Pin Pokémon,5,https://cdn.pokedb.org/61f0e2a5c5dc16c8c3e7fd108a304c1d05783051827d672853ad46584f367778,7,0.5m,"1'8""",9kg,19.84lbs,38,79,55,0,1,0,0,0,0,https://cdn.pokedb.org/86fe4d6ab16aa8119efbfae44b2e2577bb1f35a468e54826a561f9be90945456,https://cdn.pokedb.org/86fe4d6ab16aa8119efbfae44b2e2577bb1f35a468e54826a561f9be90945456w40h40,https://cdn.pokedb.org/86fe4d6ab16aa8119efbfae44b2e2577bb1f35a468e54826a561f9be90945456w70h70,https://cdn.pokedb.org/86fe4d6ab16aa8119efbfae44b2e2577bb1f35a468e54826a561f9be90945456w100h100,https://cdn.pokedb.org/f5af365cf7d5402bcbe194d6866d7d5469afde561c6023871118289bf74a850d,https://cdn.pokedb.org/f5af365cf7d5402bcbe194d6866d7d5469afde561c6023871118289bf74a850dw40h40,https://cdn.pokedb.org/567148c805c1b68fbb3c8cd25eec77fbfdd775272c562af404e23b8dc7c9c8da,46,57,40,40,40,50,273,55,true,true,3295,false,false,false,false,false,false,false,false,false,kanto
