item_identifier,image_path,image_path_small,version_identifier
barboach-slime,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
barred-cup,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
basculin-fang,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
basement-key-hoenn,https://cdn.pokedb.org/d883dce8c02d8d19f83b543f12e6d196c56e6e2e68ca50235f44ec6b0546a50b,https://cdn.pokedb.org/d883dce8c02d8d19f83b543f12e6d196c56e6e2e68ca50235f44ec6b0546a50bw20h20,firered-leafgreen
basement-key-johto,https://cdn.pokedb.org/d7770def0466ddae57b2970cf6aa6bff745a9e3ecb12f2a629205410da356789,https://cdn.pokedb.org/d7770def0466ddae57b2970cf6aa6bff745a9e3ecb12f2a629205410da356789w20h20,heartgold-soulsilver
basil,https://cdn.pokedb.org/f63274bc46c2da18e47c63cb6d800dea0c14b090c66e74971a0ed37b47ca3e25,https://cdn.pokedb.org/f63274bc46c2da18e47c63cb6d800dea0c14b090c66e74971a0ed37b47ca3e25w20h20,scarlet-violet
battle-pocket,https://cdn.pokedb.org/badc5140e5c28ba3ab99bfa745accceef228a36057ac85752f29858ccf6a8164,https://cdn.pokedb.org/badc5140e5c28ba3ab99bfa745accceef228a36057ac85752f29858ccf6a8164w20h20,lets-go-pikachu-lets-go-eevee
battle-tablecloth,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
beach-glass,https://cdn.pokedb.org/8cff805a76628979a5239949837b1193f1ab8b57d4b72a7fa52fc314c57e18c1,https://cdn.pokedb.org/8cff805a76628979a5239949837b1193f1ab8b57d4b72a7fa52fc314c57e18c1w20h20,lets-go-pikachu-lets-go-eevee
bead-mail,https://cdn.pokedb.org/beac182e75e8ad5dc736b7079e9effb47851f1a8dcda95356694a209452a8143,https://cdn.pokedb.org/beac182e75e8ad5dc736b7079e9effb47851f1a8dcda95356694a209452a8143w20h20,firered-leafgreen
beast-ball,https://cdn.pokedb.org/01c961926d422b4ab979e9d5019a823cda61ff2845c25ee89e9d5ab245c99210,https://cdn.pokedb.org/01c961926d422b4ab979e9d5019a823cda61ff2845c25ee89e9d5ab245c99210w20h20,brilliant-diamond-shining-pearl
beast-ball,https://cdn.pokedb.org/274161a0e946fbfbc29f014c9fdc3cd59441fe9dad5ebfd25647f89c215db249,https://cdn.pokedb.org/274161a0e946fbfbc29f014c9fdc3cd59441fe9dad5ebfd25647f89c215db249w20h20,scarlet-violet
beast-ball,https://cdn.pokedb.org/4e0694cb21f58a3c1bb9325f4c7b363956915aa390cfc97afa500f5a1a64a93a,https://cdn.pokedb.org/4e0694cb21f58a3c1bb9325f4c7b363956915aa390cfc97afa500f5a1a64a93aw20h20,home
beast-ball,https://cdn.pokedb.org/48bc555c7cc76424287b8de7095ae5f69bb8c7977e63793f490bbcf50a0f45ed,https://cdn.pokedb.org/48bc555c7cc76424287b8de7095ae5f69bb8c7977e63793f490bbcf50a0f45edw20h20,sun-moon
beedrillite,https://cdn.pokedb.org/a52c9521de45efb1c113c8d16f3536d2e50187ec4f29d00b15ba570f4193f51b,https://cdn.pokedb.org/a52c9521de45efb1c113c8d16f3536d2e50187ec4f29d00b15ba570f4193f51bw20h20,platinum
beldum-claw,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
bellsprout-candy,https://cdn.pokedb.org/82cf05d4cf883acbf65b74ccd47cf87624f98f6e84b962f847d1153ef87b8d9b,https://cdn.pokedb.org/82cf05d4cf883acbf65b74ccd47cf87624f98f6e84b962f847d1153ef87b8d9bw20h20,go
bellsprout-vine,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
belue-berry,https://cdn.pokedb.org/3dda6b9507652c1dc340d403e78f590017a00a3afc060a6c41caa9e54db0c9cb,https://cdn.pokedb.org/3dda6b9507652c1dc340d403e78f590017a00a3afc060a6c41caa9e54db0c9cbw20h20,ruby-sapphire
belue-berry,https://cdn.pokedb.org/6680d7e3abf584b2050ff0bf5aa82d5875364681eea2b374beb012d4477f153f,https://cdn.pokedb.org/6680d7e3abf584b2050ff0bf5aa82d5875364681eea2b374beb012d4477f153fw20h20,scarlet-violet
belue-berry,https://cdn.pokedb.org/1fb05fac5802a5ec27109cb0c0909a711fe1fe65243a3ceedb4bbec8788af306,https://cdn.pokedb.org/1fb05fac5802a5ec27109cb0c0909a711fe1fe65243a3ceedb4bbec8788af306w20h20,brilliant-diamond-shining-pearl
belue-berry,https://cdn.pokedb.org/3b334e4b7000d561519bf42caf91491374beaf66fc5ccdc60fe3a5dbe87bd131,https://cdn.pokedb.org/3b334e4b7000d561519bf42caf91491374beaf66fc5ccdc60fe3a5dbe87bd131w20h20,firered-leafgreen
bergmite-ice,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
berry-juice,https://cdn.pokedb.org/3f1d41962ee486cec078eedfd1cb207e9db0def0084c6586418ecf97ba823be7,https://cdn.pokedb.org/3f1d41962ee486cec078eedfd1cb207e9db0def0084c6586418ecf97ba823be7w20h20,brilliant-diamond-shining-pearl
berry-juice,https://cdn.pokedb.org/a20d880fd587ad2c93cc8a3508f5d5c1bbb37c44a505a03950f99e98f81e6c36,https://cdn.pokedb.org/a20d880fd587ad2c93cc8a3508f5d5c1bbb37c44a505a03950f99e98f81e6c36w20h20,firered-leafgreen
berry-pots,https://cdn.pokedb.org/3c67e4606a1d74f56154267dc36b3841614ce5ef7672fff6577828f1a93d553f,https://cdn.pokedb.org/3c67e4606a1d74f56154267dc36b3841614ce5ef7672fff6577828f1a93d553fw20h20,heartgold-soulsilver
berry-pouch,https://cdn.pokedb.org/67d25561bc8bad05d883d7ab235ef5f73abb8da3c66c0382cfc2d1c6b7a76992,https://cdn.pokedb.org/67d25561bc8bad05d883d7ab235ef5f73abb8da3c66c0382cfc2d1c6b7a76992w20h20,firered-leafgreen
berry-sweet,https://cdn.pokedb.org/2de52f4cf7ed521966de425873eed5b58ce2f5b9bdc7535a2a37ebca6aad2c98,https://cdn.pokedb.org/2de52f4cf7ed521966de425873eed5b58ce2f5b9bdc7535a2a37ebca6aad2c98w20h20,scarlet-violet
berry-sweet,https://cdn.pokedb.org/67b22d13965bd2907b812eed69a97a3c8c244b5270ffbb2d17ca4c46722dc991,https://cdn.pokedb.org/67b22d13965bd2907b812eed69a97a3c8c244b5270ffbb2d17ca4c46722dc991w20h20,sword-shield
bicycle,https://cdn.pokedb.org/325f3e4d20d4f3d5efe744bfc32fbb8466b21f43234f4a90bd3b6a5813dc5fbe,https://cdn.pokedb.org/325f3e4d20d4f3d5efe744bfc32fbb8466b21f43234f4a90bd3b6a5813dc5fbew20h20,x-y
bicycle,https://cdn.pokedb.org/2a29059a3a4fc918e2e36df639befa32fc66078f8cc664d8cc4e79cf3efba232,https://cdn.pokedb.org/2a29059a3a4fc918e2e36df639befa32fc66078f8cc664d8cc4e79cf3efba232w20h20,x-y
bicycle,https://cdn.pokedb.org/c5f7125b36f746a7b9e098cf6488c84c0d407a23ba38d026a998f3a5e63546d7,https://cdn.pokedb.org/c5f7125b36f746a7b9e098cf6488c84c0d407a23ba38d026a998f3a5e63546d7w20h20,brilliant-diamond-shining-pearl
bicycle,https://cdn.pokedb.org/17d81f3664b745c690d3492080c01dd61702d2910033a6cb6a6cfb6e0b7031d3,https://cdn.pokedb.org/17d81f3664b745c690d3492080c01dd61702d2910033a6cb6a6cfb6e0b7031d3w20h20,brilliant-diamond-shining-pearl
big-bamboo-shoot,https://cdn.pokedb.org/ede0ef3806dc46057e3dc840bd3ad065016bb17b8411a10b95d84757f64323b8,https://cdn.pokedb.org/ede0ef3806dc46057e3dc840bd3ad065016bb17b8411a10b95d84757f64323b8w20h20,scarlet-violet
big-malasada,https://cdn.pokedb.org/bb6488868b7c4e13c4a356941524f6a43e3fe463d9f3d4e636d7bffe523cd3e8,https://cdn.pokedb.org/bb6488868b7c4e13c4a356941524f6a43e3fe463d9f3d4e636d7bffe523cd3e8w20h20,sun-moon
big-mushroom,https://cdn.pokedb.org/e3c04f60e4de83fec61b04e525b6313403d5e3ba9308123c9d9f339d295f273d,https://cdn.pokedb.org/e3c04f60e4de83fec61b04e525b6313403d5e3ba9308123c9d9f339d295f273dw20h20,brilliant-diamond-shining-pearl
big-mushroom,https://cdn.pokedb.org/7bf15d7efb3aa26354e7b81674678b457f951fe35fbad42d1144380684f109db,https://cdn.pokedb.org/7bf15d7efb3aa26354e7b81674678b457f951fe35fbad42d1144380684f109dbw20h20,scarlet-violet
big-mushroom,https://cdn.pokedb.org/6d9041e6f398df3e34e25fbf39e8702994ca824894b770c48e3158b97312f630,https://cdn.pokedb.org/6d9041e6f398df3e34e25fbf39e8702994ca824894b770c48e3158b97312f630w20h20,firered-leafgreen
big-nugget,https://cdn.pokedb.org/6a7dbd3495aba329e88177f1e7ade46bd0a0fd3b37342df2116b6cea24e4489e,https://cdn.pokedb.org/6a7dbd3495aba329e88177f1e7ade46bd0a0fd3b37342df2116b6cea24e4489ew20h20,scarlet-violet
big-nugget,https://cdn.pokedb.org/bd0d99ea056a7f9affaa3e33999d158cdddda199998ebd6c3536f6eb54f6221a,https://cdn.pokedb.org/bd0d99ea056a7f9affaa3e33999d158cdddda199998ebd6c3536f6eb54f6221aw20h20,black-white
big-nugget,https://cdn.pokedb.org/03fbe2f6ae38b90572a0b95d404c87a44677dcc8e8648505e6234a576d8ea718,https://cdn.pokedb.org/03fbe2f6ae38b90572a0b95d404c87a44677dcc8e8648505e6234a576d8ea718w20h20,legends-arceus
big-pearl,https://cdn.pokedb.org/dda5ddfd2ca4c13cd6dd8cec1a094e20476883af05b60356c59828b7bd3a2a29,https://cdn.pokedb.org/dda5ddfd2ca4c13cd6dd8cec1a094e20476883af05b60356c59828b7bd3a2a29w20h20,firered-leafgreen
big-pearl,https://cdn.pokedb.org/6c93125a80e4281d1fdc50a28644a4fec792bcc8081bbb4bfed48a5503b42b56,https://cdn.pokedb.org/6c93125a80e4281d1fdc50a28644a4fec792bcc8081bbb4bfed48a5503b42b56w20h20,scarlet-violet
big-pearl,https://cdn.pokedb.org/b784a1c24c190d20e7c5b4ab10197be43da95d3cfbc7c030ca6fd1d72a24be46,https://cdn.pokedb.org/b784a1c24c190d20e7c5b4ab10197be43da95d3cfbc7c030ca6fd1d72a24be46w20h20,brilliant-diamond-shining-pearl
big-root,https://cdn.pokedb.org/f1a39a34d7b0eeb35bd4b795797a6f772ca401c30a640585fd030231abb4a065,https://cdn.pokedb.org/f1a39a34d7b0eeb35bd4b795797a6f772ca401c30a640585fd030231abb4a065w20h20,brilliant-diamond-shining-pearl
big-root,https://cdn.pokedb.org/f85ef460250234b444a05aab61687639ad8072578e6fd319144089765af9e9b6,https://cdn.pokedb.org/f85ef460250234b444a05aab61687639ad8072578e6fd319144089765af9e9b6w20h20,scarlet-violet
big-root,https://cdn.pokedb.org/8c3d49b6bf729dbd79c5acad057e8fa3c88d1d8aac4c4b29d9fbee2aff2c6188,https://cdn.pokedb.org/8c3d49b6bf729dbd79c5acad057e8fa3c88d1d8aac4c4b29d9fbee2aff2c6188w20h20,firered-leafgreen
bike-voucher,https://cdn.pokedb.org/a9e0c9e317e75abad16ebc82a27bb216814db6101ee0ea560e697cea86decd59,https://cdn.pokedb.org/a9e0c9e317e75abad16ebc82a27bb216814db6101ee0ea560e697cea86decd59w20h20,firered-leafgreen
binding-band,https://cdn.pokedb.org/90d40df1b4ec166739297697ae93c579e8446e90b43deab3ba4af5509150307d,https://cdn.pokedb.org/90d40df1b4ec166739297697ae93c579e8446e90b43deab3ba4af5509150307dw20h20,scarlet-violet
binding-band,https://cdn.pokedb.org/3ef78d3c3b4edfaa98e7f3989f7fa74a26e227e86bcb610e11b221048d3a59c7,https://cdn.pokedb.org/3ef78d3c3b4edfaa98e7f3989f7fa74a26e227e86bcb610e11b221048d3a59c7w20h20,black-white
binding-band,https://cdn.pokedb.org/ffb9e25e45b9dd49392f333572fbc92e68b27a98306773f081d4eebdd88f7d04,https://cdn.pokedb.org/ffb9e25e45b9dd49392f333572fbc92e68b27a98306773f081d4eebdd88f7d04w20h20,scarlet-violet
bitter-herba-mystica,https://cdn.pokedb.org/c70193efe8ae784c3dd769299e5d9517c594b76aec6891b18cae60b3105cb59f,https://cdn.pokedb.org/c70193efe8ae784c3dd769299e5d9517c594b76aec6891b18cae60b3105cb59fw20h20,scarlet-violet
black-apricorn,https://cdn.pokedb.org/16049cc1c9f186de07b8d354f3e2b5b2e62d9ebb5f75da898fb5ba787d68cb96,https://cdn.pokedb.org/16049cc1c9f186de07b8d354f3e2b5b2e62d9ebb5f75da898fb5ba787d68cb96w20h20,heartgold-soulsilver
black-apricorn,https://cdn.pokedb.org/8fbaf342ef82395a9eee7046341986d4918b42b56b76ce433a12066ca6d1c203,https://cdn.pokedb.org/8fbaf342ef82395a9eee7046341986d4918b42b56b76ce433a12066ca6d1c203w20h20,scarlet-violet
black-augurite,https://cdn.pokedb.org/5a715b776996dc6c38f00417e99d7928d14bcee49d95a91857c277c34817cf29,https://cdn.pokedb.org/5a715b776996dc6c38f00417e99d7928d14bcee49d95a91857c277c34817cf29w20h20,scarlet-violet
black-augurite,https://cdn.pokedb.org/58e5b4ba4d73ad27e42f83ac337ed9ab20ede82d478701a0cd6b664f98b8b32d,https://cdn.pokedb.org/58e5b4ba4d73ad27e42f83ac337ed9ab20ede82d478701a0cd6b664f98b8b32dw20h20,legends-arceus
black-belt,https://cdn.pokedb.org/9c092f0ed916135a6142eae950dd8931388945b8eebf9eb74b39b83251884841,https://cdn.pokedb.org/9c092f0ed916135a6142eae950dd8931388945b8eebf9eb74b39b83251884841w20h20,firered-leafgreen
black-belt,https://cdn.pokedb.org/382733cbfecbd6392e6fbff24b28d1451840ac2b87e0d491f1efe4e1788f8e0c,https://cdn.pokedb.org/382733cbfecbd6392e6fbff24b28d1451840ac2b87e0d491f1efe4e1788f8e0cw20h20,brilliant-diamond-shining-pearl
black-belt,https://cdn.pokedb.org/3154a25d36c7b91b9b3fef6fbb06d5b8461a2ea7b93bc8a6b730c88f0053701f,https://cdn.pokedb.org/3154a25d36c7b91b9b3fef6fbb06d5b8461a2ea7b93bc8a6b730c88f0053701fw20h20,scarlet-violet
black-flute,https://cdn.pokedb.org/e7249806d785760ec3aba042be3046c6c8c51f1f4b9bb4bbf84d5c1930828354,https://cdn.pokedb.org/e7249806d785760ec3aba042be3046c6c8c51f1f4b9bb4bbf84d5c1930828354w20h20,firered-leafgreen
black-glasses,https://cdn.pokedb.org/7e560f54a5044aa931039da70ca4458f7f6e0c12883c187b2ce979ce57cf4670,https://cdn.pokedb.org/7e560f54a5044aa931039da70ca4458f7f6e0c12883c187b2ce979ce57cf4670w20h20,brilliant-diamond-shining-pearl
black-glasses,https://cdn.pokedb.org/26324eb12cf25ef924e81b6bd55f17867d89e6dbc6e130383d6e6ab6f34190f0,https://cdn.pokedb.org/26324eb12cf25ef924e81b6bd55f17867d89e6dbc6e130383d6e6ab6f34190f0w20h20,firered-leafgreen
black-glasses,https://cdn.pokedb.org/50234b729a8149be71f490f9604b1bacf732b4b793ba3cc95f48cdb4343ee435,https://cdn.pokedb.org/50234b729a8149be71f490f9604b1bacf732b4b793ba3cc95f48cdb4343ee435w20h20,scarlet-violet
black-mane-hair,https://cdn.pokedb.org/2bbfc6b00dfb6916d300256d3ceb2515d16d63a5bab093ab559fc25706a797dc,https://cdn.pokedb.org/2bbfc6b00dfb6916d300256d3ceb2515d16d63a5bab093ab559fc25706a797dcw20h20,sword-shield
black-sludge,https://cdn.pokedb.org/287d31ffb9a6fcef7d1b612be2776db0cadc34d94315cd27b1c341f7c7b71cdd,https://cdn.pokedb.org/287d31ffb9a6fcef7d1b612be2776db0cadc34d94315cd27b1c341f7c7b71cddw20h20,scarlet-violet
black-sludge,https://cdn.pokedb.org/3c56aad05bc3a030a7cef944e8bb0bd0d16b85fa07d59345eed944b0ce379403,https://cdn.pokedb.org/3c56aad05bc3a030a7cef944e8bb0bd0d16b85fa07d59345eed944b0ce379403w20h20,brilliant-diamond-shining-pearl
black-sludge,https://cdn.pokedb.org/1e51a5a9c398020d86d3c1c5c2dfba260e0869532428e227557408949e013dc5,https://cdn.pokedb.org/1e51a5a9c398020d86d3c1c5c2dfba260e0869532428e227557408949e013dc5w20h20,diamond-pearl
blank-plate,https://cdn.pokedb.org/15c516d3cc44eab0300cc6a86e5562bdc53e9234bc88a2ec12fc703341434349,https://cdn.pokedb.org/15c516d3cc44eab0300cc6a86e5562bdc53e9234bc88a2ec12fc703341434349w20h20,scarlet-violet
blank-plate,https://cdn.pokedb.org/05a53ce5be0a07710b207f39b6d3fac4b50af8de4bc2e315f4731b5babcfb0db,https://cdn.pokedb.org/05a53ce5be0a07710b207f39b6d3fac4b50af8de4bc2e315f4731b5babcfb0dbw20h20,legends-arceus
blastoisinite,https://cdn.pokedb.org/ccba2739d66b8c387441fc864d27a04aea76d4fefdf38a3f313a26297adab66b,https://cdn.pokedb.org/ccba2739d66b8c387441fc864d27a04aea76d4fefdf38a3f313a26297adab66bw20h20,x-y
blazikenite,https://cdn.pokedb.org/5c05f2bffb00b6126ea4e9667db3099dc92ca877410ee6e115f5545096542f15,https://cdn.pokedb.org/5c05f2bffb00b6126ea4e9667db3099dc92ca877410ee6e115f5545096542f15w20h20,x-y
blitzle-mane-hair,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45,https://cdn.pokedb.org/d93fb90bdc2ee50ccb8f262d9e69f5cbd26e7e6c1bbbc5a2d18d5302aa55ed45w20h20,scarlet-violet
bloom-mail,https://cdn.pokedb.org/c4e312014c1867e13275e4670f38ff8058c45618723df522a7671101633c98f4,https://cdn.pokedb.org/c4e312014c1867e13275e4670f38ff8058c45618723df522a7671101633c98f4w20h20,diamond-pearl
blue-apricorn,https://cdn.pokedb.org/7e595b412f27bfc6d91e8b9c04b7037a4ab7a9962c87d93b8f11d6f39dbd8afb,https://cdn.pokedb.org/7e595b412f27bfc6d91e8b9c04b7037a4ab7a9962c87d93b8f11d6f39dbd8afbw20h20,scarlet-violet
blue-apricorn,https://cdn.pokedb.org/c04d29ec1a63628e48c1f4a4636bdfdf23752a3d3fb1baffe457a4c84340b0ec,https://cdn.pokedb.org/c04d29ec1a63628e48c1f4a4636bdfdf23752a3d3fb1baffe457a4c84340b0ecw20h20,heartgold-soulsilver
blue-bottle,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
blue-card,https://cdn.pokedb.org/4a932f550a507ebb25668b98571b9f39a6d95c6c69680650d8bdbb1e47eda66e,https://cdn.pokedb.org/4a932f550a507ebb25668b98571b9f39a6d95c6c69680650d8bdbb1e47eda66ew20h20,heartgold-soulsilver
blue-cup,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
blue-dish,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
blue-flag-pick,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
blue-flute,https://cdn.pokedb.org/6e6b77b70e9e2d7cf1fd0887f0b5853e5becb193daacccc0fcc65cc58660ba79,https://cdn.pokedb.org/6e6b77b70e9e2d7cf1fd0887f0b5853e5becb193daacccc0fcc65cc58660ba79w20h20,firered-leafgreen
blue-orb,https://cdn.pokedb.org/272bbb8e8b44e826c884a5513b026a7c1670ab0f2f5ef996516390f380c590c6,https://cdn.pokedb.org/272bbb8e8b44e826c884a5513b026a7c1670ab0f2f5ef996516390f380c590c6w20h20,heartgold-soulsilver
blue-orb,https://cdn.pokedb.org/06bd1e4ec03de2840a3c3f8676fa06adce55ec914d32cab5045fdca03f82a61a,https://cdn.pokedb.org/06bd1e4ec03de2840a3c3f8676fa06adce55ec914d32cab5045fdca03f82a61aw20h20,firered-leafgreen
blue-orb,https://cdn.pokedb.org/9fe36c6907c5f9c87a5350c06b281241b788a994e9722d552c1022486ad1aa96,https://cdn.pokedb.org/9fe36c6907c5f9c87a5350c06b281241b788a994e9722d552c1022486ad1aa96w20h20,platinum
blue-petal,https://cdn.pokedb.org/2cc374df4078bf09068bf16060866b9df7f500845e380e370034f34cb12b5cd1,https://cdn.pokedb.org/2cc374df4078bf09068bf16060866b9df7f500845e380e370034f34cb12b5cd1w20h20,ultra-sun-ultra-moon
blue-petal,https://cdn.pokedb.org/08730edc2febcfea6a67d67952034ac4d87e375b46749809c5aee71cd0fd41a6,https://cdn.pokedb.org/08730edc2febcfea6a67d67952034ac4d87e375b46749809c5aee71cd0fd41a6w20h20,ultra-sun-ultra-moon
blue-poke-ball-pick,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
blue-scarf,https://cdn.pokedb.org/33d73b7bbfa64ce5d51c090f9be8e7c25c964ce3764ec17fc9ac02cceee4fcc7,https://cdn.pokedb.org/33d73b7bbfa64ce5d51c090f9be8e7c25c964ce3764ec17fc9ac02cceee4fcc7w20h20,firered-leafgreen
blue-scarf,https://cdn.pokedb.org/640b95b5fe482f33b6852ffa3efc55d17a00f18a08ae4b434f0567a92cd77e8f,https://cdn.pokedb.org/640b95b5fe482f33b6852ffa3efc55d17a00f18a08ae4b434f0567a92cd77e8fw20h20,brilliant-diamond-shining-pearl
blue-shard,https://cdn.pokedb.org/876c49500d7f51232cb3f99f0ee0b81eda5b83cdac3056c9b38f61334629f762,https://cdn.pokedb.org/876c49500d7f51232cb3f99f0ee0b81eda5b83cdac3056c9b38f61334629f762w20h20,firered-leafgreen
blue-shard,https://cdn.pokedb.org/53c0316d502b1929b2ea37e97fb5254cb69bea76033643a6d339f67ae256445a,https://cdn.pokedb.org/53c0316d502b1929b2ea37e97fb5254cb69bea76033643a6d339f67ae256445aw20h20,brilliant-diamond-shining-pearl
blue-shard,https://cdn.pokedb.org/72155118dfa385c5b92ad861574b52a67267fe84885ce2eae364ee661b12f192,https://cdn.pokedb.org/72155118dfa385c5b92ad861574b52a67267fe84885ce2eae364ee661b12f192w20h20,legends-arceus
blue-sky-flower-pick,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
blue-tablecloth,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824,https://cdn.pokedb.org/69295ed4a7b4fa84f5af830ac5945b1da8d4889391e7886c6432ab9c16239824w20h20,scarlet-violet
bluk-berry,https://cdn.pokedb.org/8f276d61b97baec3e4bb5f548e12f7465c51804ad722e43e251a79b8e107e6a2,https://cdn.pokedb.org/8f276d61b97baec3e4bb5f548e12f7465c51804ad722e43e251a79b8e107e6a2w20h20,brilliant-diamond-shining-pearl
bluk-berry,https://cdn.pokedb.org/16b6631c5c743cd34d834221d4438520746efdcf1201d07cb54bedcbc0ed1493,https://cdn.pokedb.org/16b6631c5c743cd34d834221d4438520746efdcf1201d07cb54bedcbc0ed1493w20h20,scarlet-violet
bluk-berry,https://cdn.pokedb.org/ea648fb2722e501fe956ac8a854b704b57c848aa7db2b534edd17378f7619d58,https://cdn.pokedb.org/ea648fb2722e501fe956ac8a854b704b57c848aa7db2b534edd17378f7619d58w20h20,ruby-sapphire
bluk-berry,https://cdn.pokedb.org/fc10178ff3951b3befa58ec1f916b6ee33328b0f1aa15fbf76320cab40e50ef9,https://cdn.pokedb.org/fc10178ff3951b3befa58ec1f916b6ee33328b0f1aa15fbf76320cab40e50ef9w20h20,firered-leafgreen
blunder-policy,https://cdn.pokedb.org/053fa31f550dfc936dbd7964dca83504b333fbc94d3bec83dd316bb43f434011,https://cdn.pokedb.org/053fa31f550dfc936dbd7964dca83504b333fbc94d3bec83dd316bb43f434011w20h20,sword-shield
blunder-policy,https://cdn.pokedb.org/c925de2dd81022a39f34e6c454352425da11446f09f92964fe03130f063eb0ab,https://cdn.pokedb.org/c925de2dd81022a39f34e6c454352425da11446f09f92964fe03130f063eb0abw20h20,scarlet-violet
bobs-food-tin,https://cdn.pokedb.org/5ef7c53424078815a3bc5371bc04e52eebfad4a6944526fb7a31e476eefa456e,https://cdn.pokedb.org/5ef7c53424078815a3bc5371bc04e52eebfad4a6944526fb7a31e476eefa456ew20h20,sword-shield
boiled-egg,https://cdn.pokedb.org/c5f63881bb728fa757d7d0f922d5565235e7610ddbbe12646f60ae372224a184,https://cdn.pokedb.org/c5f63881bb728fa757d7d0f922d5565235e7610ddbbe12646f60ae372224a184w20h20,sword-shield
bold-mint,https://cdn.pokedb.org/1362b3ecc02b0b4d31a95eb6fa3bf6b59edc4cc7fabc05514327d1ece58e2392,https://cdn.pokedb.org/1362b3ecc02b0b4d31a95eb6fa3bf6b59edc4cc7fabc05514327d1ece58e2392w20h20,sword-shield
bold-mint,https://cdn.pokedb.org/6f1dca863b6421f148a96decb14edd490a3740127a8bb86e58ac2fddcef69efc,https://cdn.pokedb.org/6f1dca863b6421f148a96decb14edd490a3740127a8bb86e58ac2fddcef69efcw20h20,scarlet-violet
bold-mint,https://cdn.pokedb.org/ac886e7ea476a067534d84dbfb2772153df01d6906363f339d4dab95ebbff618,https://cdn.pokedb.org/ac886e7ea476a067534d84dbfb2772153df01d6906363f339d4dab95ebbff618w20h20,legends-arceus
