ndex_id,form_name,version_identifier,audio_path
65,Mega Evolution,x-y,https://cdn.pokedb.org/98ad991aca8ebee4709e901ee4a6b0172ed5aa47fb6df0c2ad3ef6726343a35f
65,Normal Form,red-blue,https://cdn.pokedb.org/d88ada32e8daa9ceefa8655c5ccb0418c911affd616740b9b3cd2aacedd03dad
65,Normal Form,stadium,https://cdn.pokedb.org/e12469a4ced2b74afcf027b5d09fcdc3cf4b6a1dbc6a5b0755cdb095ff56b229
65,Normal Form,x-y,https://cdn.pokedb.org/fe661c450fb8b68203547cd023db96c91abc818a686b49eafbfc0c6fe1fcbc0d
66,Normal Form,red-blue,https://cdn.pokedb.org/1a839b68367fc13bc0eeb86440f6b9028a491d4bf280b7bfb36a13bccc22c3d1
66,Normal Form,stadium,https://cdn.pokedb.org/14d2230afbed386e0932668a9bfbf4e62bbb766b1e5ca8c927b9006d8be4985e
66,Normal Form,x-y,https://cdn.pokedb.org/dc38941b6be9217d74390cc06b4c1f238add24fedddeb487ed1162f4cc8a1619
67,Normal Form,red-blue,https://cdn.pokedb.org/e231f9aef74d096035e8bbc9e0a5c357a2d715a6f82abd11f869f6e95f45b40f
67,Normal Form,stadium,https://cdn.pokedb.org/fd0a99776b5b072a806dd6ee2bf17eb8b9d6b85c728cc62454366ce50351f7e3
67,Normal Form,x-y,https://cdn.pokedb.org/78d473e3be54bc68e740843cef3184fe75f8e3cd4b9ad35b949cfdfcf396e3c2
68,Gigantamax,sword-shield,https://cdn.pokedb.org/a22ebecec4748c3a0fe1ffc022336fd31a2f30f802dc25985d85a54cb7a73291
68,Normal Form,red-blue,https://cdn.pokedb.org/f75722c629c9add8c8b2854710586565e8431cd24f74c0b8e30c0bd08c509b77
68,Normal Form,stadium,https://cdn.pokedb.org/a00d546c4b650b826306d449510706ef59bf1c515739f9ca1dfbb1aa86ee2d90
68,Normal Form,x-y,https://cdn.pokedb.org/4b2cfeada170931c8c1cb9b2bfa8e54edd06379023db3dae1a2b0101f421e653
69,Normal Form,red-blue,https://cdn.pokedb.org/f74bb48fc7f7561c99f9ee69df4c264df1dc9edccc82481f5cf03d3bfc094187
69,Normal Form,stadium,https://cdn.pokedb.org/f598e8ec052bd28ffba151817bcb31bbec920e6fae1e550e19ef29c8daa84d53
69,Normal Form,x-y,https://cdn.pokedb.org/4a804ec78104d6afa6576f4ca872fd91b7464c1398ab1d9e7f0baba40c89433b
70,Normal Form,red-blue,https://cdn.pokedb.org/1d2ba46e2d3763556c3792fbcf45705894f6d127d731c64c2ad6362ed7870846
70,Normal Form,stadium,https://cdn.pokedb.org/bf607ef24da856fd7f10566c7a9cde4d76125b913f839179f9d18807a3983d24
70,Normal Form,x-y,https://cdn.pokedb.org/814997d1854340ce9afe87034b3ad30e853f6051d3b39c63f1b9302177a415ab
71,Normal Form,red-blue,https://cdn.pokedb.org/5d2d333645b10586ed06a448f50653102c388ddb1fb2e47f37e5b9c62c1ee447
71,Normal Form,stadium,https://cdn.pokedb.org/ec98548182dd7ea67a45b9aead78207e77caec94c831a1336975f12e45defe44
71,Normal Form,x-y,https://cdn.pokedb.org/8ad4ddb692f185af1e53e7f683323ec9bef20f14917cd90f2c9ece703e1c3d36
72,Normal Form,red-blue,https://cdn.pokedb.org/c5bd10b9506487f7c2016958f6c2b9f9c86f1831e36dbaacb80bc7f8d28c4dd7
72,Normal Form,stadium,https://cdn.pokedb.org/04c039eef2fde96411affa1ec53cb9a503d819ff22ba3988163318662238bbec
72,Normal Form,x-y,https://cdn.pokedb.org/67c492329e794a0ab2b72de293bf76a495e3a7dc2c7eb5f4994a86d15c948a10
73,Normal Form,red-blue,https://cdn.pokedb.org/a86b6030b3e6ae83c3f7b50be5afd581d92a2fcfc44e178ef9cc005ac8aa854e
73,Normal Form,stadium,https://cdn.pokedb.org/241049c0e378856f3db7a726e1df430b7735d9301c043692738255eec99f288d
73,Normal Form,x-y,https://cdn.pokedb.org/c964d5d6343da66a383fc81a973bee9f2cec80245e8279c6db42fa17ed398695
74,Normal Form,red-blue,https://cdn.pokedb.org/8f8c85ff390660dae9f3bb1c0d3e4fdebcfbca63172a69e76da8dc2592f0ecda
74,Normal Form,stadium,https://cdn.pokedb.org/0d8a9bc8d83ad4a86318efc7dafd6cb17b1d2de7bc75cb7a5ae80389e61cb53a
74,Normal Form,x-y,https://cdn.pokedb.org/3dbc6dba106b864f9f49d83524edf78400279ae3e626b5e8759ee3f0d8437e14
75,Normal Form,red-blue,https://cdn.pokedb.org/272d5e1ba3e42802d0b235da2a649fb55049393b8a5753bf7a270a3dfe096c90
75,Normal Form,stadium,https://cdn.pokedb.org/223ba517f8b93193c0ef70fca71558ba4c0b467d685f33fc3afcf5f93938391b
75,Normal Form,x-y,https://cdn.pokedb.org/ed857a9e69a8792ac603f851cefdb61921185bdcb4724e11a718a947aa604519
76,Normal Form,red-blue,https://cdn.pokedb.org/a8893b27b6d484f8fe3755b9889d6023c0f71668110b60bd5cc56ff4b3ec7f14
76,Normal Form,stadium,https://cdn.pokedb.org/77a1f5894bcce3876e7a325768642450d1a0c8b0a8f57574f6304325cc80df65
76,Normal Form,x-y,https://cdn.pokedb.org/f49237ebaaf8a535562aa46f40380d52957113b216bea7f8a6705c5c5a634e0e
77,Normal Form,red-blue,https://cdn.pokedb.org/77c809854a332f680de4acd829f8e000e7379f501501c612908d77c2fb33d225
77,Normal Form,stadium,https://cdn.pokedb.org/c32644815b68466c683bc49a85fa2f27dea383567bd2db7af2ec0f1664e8dca6
77,Normal Form,x-y,https://cdn.pokedb.org/122dbb9cfcd3ebec68e1432d7e08a2f848fecb2ad3204b2cd9cff9fada3bbc63
78,Normal Form,red-blue,https://cdn.pokedb.org/49a6c856d824be327b08feffe4841147c1904cda7dc6a00011696466284f2b3c
78,Normal Form,stadium,https://cdn.pokedb.org/c4dead1f02f100f2cc30ab467f8cb383d05abec01d4923d2c97e621b141b1a0c
78,Normal Form,x-y,https://cdn.pokedb.org/2ded9f4cfada7abb8b828b8b18a6b337c353526b80e154228482ee7de2d31919
79,Galarian Form,sword-shield,https://cdn.pokedb.org/7e3216714ef40261295ee3c60489b72bf4bb05604fad05c004271df856d66e00
79,Normal Form,red-blue,https://cdn.pokedb.org/f068e4adf1970e8dc142bb614924b64401e6cb96618a4ae894ad1e87d7c0a074
79,Normal Form,stadium,https://cdn.pokedb.org/2ebd66e3c588cffb12f42f7a8cbca30150252953a06b7589197acde2e6d37f8c
79,Normal Form,x-y,https://cdn.pokedb.org/c974d8b49f7be54a7dfb9d3b1c22322efea9175ad5732dc4688dd21ba2868c0a
80,Mega Evolution,omega-ruby-alpha-sapphire,https://cdn.pokedb.org/d9eb24230866a1dec43be04ee4ab1d8a3675ed0efedca13fa69f11afb6106741
80,Normal Form,red-blue,https://cdn.pokedb.org/f262b30171e89355f73e835c6556f145755228c39b723c2abe85f73e5ae9f3b9
80,Normal Form,stadium,https://cdn.pokedb.org/3d47529c94a39226c039b955f20c36a8403fd17ad65af2dd911697e888b08591
80,Normal Form,x-y,https://cdn.pokedb.org/3b6be4381a44340dab57f8c2d87e10ea0af4b2054493b7a6cb2f45704cc28633
81,Normal Form,red-blue,https://cdn.pokedb.org/114a1a8ab38541ef674599a88e218a811546a084d51d2c76a4fbb62feee143a9
81,Normal Form,stadium,https://cdn.pokedb.org/fecada345592b7b0d8e68309bfd5f31f883bb02311b5201a1435cc4a2216d044
81,Normal Form,x-y,https://cdn.pokedb.org/f2fc76cb54b53ac0125c0e0b8453d760a13bb7661f378a21e05e2c0818c19395
82,Normal Form,red-blue,https://cdn.pokedb.org/4ea9fa347527f880fb4608d6329cb8271ad33a8bfc1086a471046b88a8770fe5
82,Normal Form,stadium,https://cdn.pokedb.org/01ffa0a411907b6f305560f2b9e1a29d9eb2ffeea5428822396604726f9b5c34
82,Normal Form,x-y,https://cdn.pokedb.org/556927184f1626c44715532fc227a26f30c128574d4f231a0cda5932a4c5ea05
83,Normal Form,red-blue,https://cdn.pokedb.org/a8673a7a6893e44a5dc6146cee7d7d8df6b6aa3978e8065d0831c3c5ba0149c2
83,Normal Form,stadium,https://cdn.pokedb.org/912a9c471237e42f8cd309e64818a56f5ec7b1aa254ec9b88d790ff26907e5ca
83,Normal Form,x-y,https://cdn.pokedb.org/06e29fdea16b182521c73010d597a2a63c86abe08c11f61ea2a032f169dc6b7f
84,Normal Form,stadium,https://cdn.pokedb.org/9e2fe10ec36936caff221866b6e4af54758dd258331f25d3dff9bdfa85cd440f
84,Normal Form,x-y,https://cdn.pokedb.org/a889c7da9eb89a0a9f13469c01998cd0887c0af4e5132a948597ea7e9f111d8f
84,Normal Form,red-blue,https://cdn.pokedb.org/377a709f8d14da3edbebbb15beafb944d9105d62924e10da3b6103b014846d99
85,Normal Form,red-blue,https://cdn.pokedb.org/833c96d7234f4c1c4053ff2bc31ad674e61d8d3dde9398d9c261d1b23d6ca3ba
85,Normal Form,stadium,https://cdn.pokedb.org/80fdf739e56957642c43eb5d40bde5d2d536b3ff52807fe14857cbc46497ac39
85,Normal Form,x-y,https://cdn.pokedb.org/5f1a1f15389604a18e7664b4db00752ac2c02e24f16731bab77ebd436e22806f
86,Normal Form,red-blue,https://cdn.pokedb.org/40e751eb990b7ff405ece564602a6853a559be4cc809dfbe239080c1d80e7eb8
86,Normal Form,stadium,https://cdn.pokedb.org/70350b13fcbc80120603d633b332a48b393703fb3e07e585a56c6afb62e893ec
86,Normal Form,x-y,https://cdn.pokedb.org/956b954dc59d8ce50dc2b937d6f5ca625acb664092ddc5eab0fa2dc6d9d2f640
87,Normal Form,red-blue,https://cdn.pokedb.org/c072442ad0243806f8ac3a4b585338b6bb5460ca4000fcdaf3b8383f123a1bd9
87,Normal Form,stadium,https://cdn.pokedb.org/9e4c1c090dd80972c8163e6f41367b83c0f1c78dcb0684310e930d9c724954aa
87,Normal Form,x-y,https://cdn.pokedb.org/0120a32094b6b1c89d0f094470273496f614ce7edb74f8d87e71d1259c15a383
88,Normal Form,red-blue,https://cdn.pokedb.org/af40763baa411d371a98270995e35fa37a8aff138c6793d1c9f342048defb894
88,Normal Form,stadium,https://cdn.pokedb.org/0611d59430e113378d8aeec58186df325bb3c009a9c27b94f8f27d23e3000377
88,Normal Form,x-y,https://cdn.pokedb.org/69faf262bcc2d85e01548ab04e24a419fcf3ab4a2f39307fc371e6609ed61dd2
89,Normal Form,x-y,https://cdn.pokedb.org/fa2b1b730ef540438f0173e48d43bacc9358435a3e6354e059793c0c529c129f
89,Normal Form,red-blue,https://cdn.pokedb.org/6ba86ac5816dd92faa0803829231302b7bb8c6a634df70f60dd79f7ea11268e3
89,Normal Form,stadium,https://cdn.pokedb.org/721662c9b8562f74657a0688500f857ce9328496533092deff2dd8d008efcf4c
90,Normal Form,stadium,https://cdn.pokedb.org/149e7e22b4adcdf9406757296c988eff295625e463e8437dc2ab1a59a9c6ffbe
90,Normal Form,x-y,https://cdn.pokedb.org/10e5d9fa78b5e833d6f76ab37aa7e82d3b8a09999013e817fbb15e9eb6908da3
90,Normal Form,red-blue,https://cdn.pokedb.org/352cac5997cfc762894dcef181f8a3cff0cb27c499469996c4221ec87a4e6efb
91,Normal Form,red-blue,https://cdn.pokedb.org/d6fc06e070404c00ba90ef3e77e52a7f39a8be764d61e82236a20c066190eeec
91,Normal Form,stadium,https://cdn.pokedb.org/dd8306b3009b0c3b39080af1516ebd37a8281e259524abc0d4fc97be810e5d5d
91,Normal Form,x-y,https://cdn.pokedb.org/a5cb20abc58d292a7d6c31f09d198470bf77e3fb14b8712b22393b2cab3b680f
92,Normal Form,x-y,https://cdn.pokedb.org/cc97c02a955a70c4e65b08c8564df8fe20125bf5e0f75773feb4707f37037a89
92,Normal Form,red-blue,https://cdn.pokedb.org/66be50745976e786da6c1cd07779d9c54db45cba16995b368102dd391630d269
92,Normal Form,stadium,https://cdn.pokedb.org/be6f0672ef9ac220f0b602dd1b12533f0d848254241cc91e2076213421a6d1a1
93,Normal Form,red-blue,https://cdn.pokedb.org/a75ca2bad5ec44f666790bd2d055441db1908563b07643a33e2e81fdb0f0428c
93,Normal Form,stadium,https://cdn.pokedb.org/634b01b4faba691a68e6d9a2bdf1656134efd73a429293d36bf600068865461c
93,Normal Form,x-y,https://cdn.pokedb.org/082aaaecb799945ade8465d1874aa469dc95bb1f7f0acd0e775fdb9882169839
94,Gigantamax,sword-shield,https://cdn.pokedb.org/ee6eab7d94c83bd3a74d1e9c46f0255194d33966cc1f290512147985304b8159
94,Mega Evolution,x-y,https://cdn.pokedb.org/1052887e7204e50d4569e759a5c18b440a72acdc5976bc242a182ce31dc99414
94,Normal Form,red-blue,https://cdn.pokedb.org/e044b8024aa4d5b7749e8b3a315dc0f25196fbc26ce2e8e533dd80dccf10fd48
94,Normal Form,stadium,https://cdn.pokedb.org/d0dfb2566473f5a15d63729841d36658c466979749472e699534a849e1120c46
94,Normal Form,x-y,https://cdn.pokedb.org/f5db131f0d1f57e33f7a3ba36362909bdac49e1a6e21948028ab956fd6b6dc20
95,Normal Form,red-blue,https://cdn.pokedb.org/8d21fe006c4e6d2e5c8aebd76504ce6d95ee78f86d5e2977be2bc9c4aedeea5c
95,Normal Form,stadium,https://cdn.pokedb.org/c7d7298626865c0a536e26ab3e72f5435502425ac67954bc00c795a40e634e45
95,Normal Form,x-y,https://cdn.pokedb.org/fe253510549d29d44f9c254f8474d238f796a026cd6922c13ebd9438a989216d
96,Normal Form,red-blue,https://cdn.pokedb.org/b531b67841494e847b244b6e684c78ea80e8cad0f8779059db527be1d6c7efb1
96,Normal Form,stadium,https://cdn.pokedb.org/21fdfd59421737beaf817a6597fd587f224ea7f65919b0bf83fc76d2a6bf9ca3
96,Normal Form,x-y,https://cdn.pokedb.org/884fb8d48c0e098093b73dcb3247d74a790ff0821454247f83db769935e40f8a
97,Normal Form,red-blue,https://cdn.pokedb.org/3e37fefac6c92daf5b69480df8c1e559af3ac644251a278a19d0a6ad42813f6a
97,Normal Form,stadium,https://cdn.pokedb.org/b618da8b70496a82d1eb2e1843f996bdcd31e5afd9fadee0af0e837d35c5c601
97,Normal Form,x-y,https://cdn.pokedb.org/94f790f53df97fbd3342767dce5c91855e3c7a03906cf5e7112cbffede0e7f75
98,Normal Form,red-blue,https://cdn.pokedb.org/def68991327bd92dbc3ba95a6ca17efa36e020025779804d25a9edbd0cb4895c
98,Normal Form,stadium,https://cdn.pokedb.org/35448d639d9e8b282de48a781f07af340217a413c64815a8f637625356965424
98,Normal Form,x-y,https://cdn.pokedb.org/62af01d3308fb545c4883f46c546bfd06b7b86934b142bdd2ddac1d830ef41f7
99,Gigantamax,sword-shield,https://cdn.pokedb.org/9a4be23d74641467000bbdc4f26856b6d71875e5b096d57700979dccd6c55957
99,Normal Form,red-blue,https://cdn.pokedb.org/f8624781c1e86ac42cf3f9184f15a0187deeb141a5e4643e1c4620880c47acc8
99,Normal Form,stadium,https://cdn.pokedb.org/4dbfd3c8ffd0ab0d1133d13bd2840b606ddbcf54fa022a23f5dacd39364e8e66
99,Normal Form,x-y,https://cdn.pokedb.org/a124da0548bd35d10172ec7386d3eb8fac21c1bbcf495b4a7591f7073b3a60e9
100,Normal Form,red-blue,https://cdn.pokedb.org/a933fb347873077265c1089f118e0bb59b95aac88716e929e5e7507de592d02c
100,Normal Form,stadium,https://cdn.pokedb.org/e56bb7d8d7d51a4b51534be1758db50c4ca21be088635bdd82fd3179556932f1
100,Normal Form,x-y,https://cdn.pokedb.org/2b73ea437b313975da0ebf571da0f424c44169247ce3ffca06337bdae21d65f4
101,Normal Form,red-blue,https://cdn.pokedb.org/17e652668fc7ffefd6497c003f430c076e03cc977e218897c645be8ae9632e6e
101,Normal Form,stadium,https://cdn.pokedb.org/31d48dd41149c4709958c86ec23040468720ef1140b52aab8d17ccc3e6bdb1de
101,Normal Form,x-y,https://cdn.pokedb.org/eef9b4cc5d095c8ed68e8044fabb646be0103b90cb170af546c7f40e620a0900
102,Normal Form,red-blue,https://cdn.pokedb.org/54f660e75880bda78417e87e04bc1734341180f09092df5a4bb6f27ca607fcf3
102,Normal Form,stadium,https://cdn.pokedb.org/8d98d446a950a26a435025625b004e10584685ba00dea568205d9206b8a3f471
102,Normal Form,x-y,https://cdn.pokedb.org/742f1515e0f461c78548e79b704c02877ccf164ca4521281892816c32323227c
103,Normal Form,red-blue,https://cdn.pokedb.org/985754d60360586a59c312073a4d77ad624150e34e0e2b76c4d53e9d36b35709
103,Normal Form,stadium,https://cdn.pokedb.org/72df7a70cd0280f053b261ac4dfbfb033ef9f8ee9f37940f765e420c2facaa54
103,Normal Form,x-y,https://cdn.pokedb.org/ba2f993ce0746b278889d1d60d1c33569bb79468cdb3c9afc4227db9b7eaa98a
104,Normal Form,red-blue,https://cdn.pokedb.org/6f32fb3960b797d171bed4b840bac17ea5d6ba9c01c32b635c18cc2ce627ae8c
104,Normal Form,stadium,https://cdn.pokedb.org/66ab1077d11325a8f52bf85038339e4a117b7ad02bc170725c850fb7ec7b82d7
104,Normal Form,x-y,https://cdn.pokedb.org/a293fe066e2b66c7453f507c2595b251449662f43936da75717ae1cc39a424fd
105,Normal Form,red-blue,https://cdn.pokedb.org/3b4693ca09c0ffb29b71c5015ab0b456f49c866e08de8f3ac4754c1c7abc0847
105,Normal Form,stadium,https://cdn.pokedb.org/a7ee2b33aa624d5237a46b19df090bb62533f7ff073655528f87367c2c087c0b
105,Normal Form,x-y,https://cdn.pokedb.org/15749ae90ddb9404689806e7d89b40f6718d5a9ebecca1853a590e8a60b854e0
106,Normal Form,red-blue,https://cdn.pokedb.org/4b805402c0076120f64b7119a83478cf215324f83e8af0ae71376bf14d89f4f5
106,Normal Form,stadium,https://cdn.pokedb.org/d3363d75a55743f8cb5b91653cd4a67fc2fa56561e1edf8708511155c28c68b7
106,Normal Form,x-y,https://cdn.pokedb.org/85699a7864a3c94963db1d4ce25414c44f1f02bca222e10303da20da99b97aae
107,Normal Form,red-blue,https://cdn.pokedb.org/3cb1a081d6b3999ff64408ac40f76d38ffa614d30b8846b490973271322b6717
107,Normal Form,stadium,https://cdn.pokedb.org/52e88ef5aea30246e4b197c43cc8702137b0f7b946ea3c730d344e0b1d4891bc
107,Normal Form,x-y,https://cdn.pokedb.org/a0af01f7642d12760c527b2a191c6c4c0ed246cec4a7e3530086b6c759b36ed2
108,Normal Form,red-blue,https://cdn.pokedb.org/c2bfa50e893048102fe469109dd5d73efe0177a240745670f7c8b6eb01e5e7e0
108,Normal Form,stadium,https://cdn.pokedb.org/1e6bf4b71645c106de72a4884d190ebea7318c178a13eb317b5d393995951d13
108,Normal Form,x-y,https://cdn.pokedb.org/fe0ac7f32199b6c8e0b24d6eb399e4b97da406e065563e08ab5f36080036cedc
109,Normal Form,red-blue,https://cdn.pokedb.org/fbce300c1da1c5567f9022e66fd4b7957ec4a282d7f8432f94f588777031ea1e
109,Normal Form,stadium,https://cdn.pokedb.org/795e9635a5afb6f62628362a2ebf671d3b70811f82db9ff490460decd39a55d1
109,Normal Form,x-y,https://cdn.pokedb.org/4a1c8d137a4f63a4ee17fec70a224c342a628b0352b278e773d900d8530d7c3e
110,Normal Form,red-blue,https://cdn.pokedb.org/38a52f958cf042af8d9b95b631536bbde3bcd88a7fd852a605669937e379e191
110,Normal Form,stadium,https://cdn.pokedb.org/a6277f98860093c8f38a6c64bdce7766d34eec9c2f1a4d7a7dddfe7b0ea47b5c
110,Normal Form,x-y,https://cdn.pokedb.org/08e79eef24397e8edcaebd406c74a0d2f56b2e7ab0d166ab25be476c378637b5
111,Normal Form,red-blue,https://cdn.pokedb.org/f6c89b6b7cc77abb77298bc8b9a82a99ee01816fccaf5b642ab10aefcac06912
111,Normal Form,stadium,https://cdn.pokedb.org/f3801427d260211d08ecc3dd94363271f1147daa7c2b0080fcfd5a9e5fa7c528
111,Normal Form,x-y,https://cdn.pokedb.org/3aefd8c9b6ba6028629147e6d779539a75a9b588df3b36b596293952f6bf8958
112,Normal Form,red-blue,https://cdn.pokedb.org/7bbf257e5ed4d40dba9b9548033b8c8c48d09b64b5aa172e3a6d873a400e80aa
112,Normal Form,stadium,https://cdn.pokedb.org/347b8eac6d844c6873fb898e8abbbcf7ba3a26b3aa511fa4f943f7152629172c
112,Normal Form,x-y,https://cdn.pokedb.org/ba78fe896e5239d3b99da134b8495e7af9388eb2f88e045bf760967277f9cba1
113,Normal Form,red-blue,https://cdn.pokedb.org/0b55fe55c089ec55b9d5c269c31a8304fb0ce2dadb6c1adab21c4e2faab0e553
113,Normal Form,stadium,https://cdn.pokedb.org/3b844234b23693d341cd306ca04453bd8b74ab5c4064837cc63a0178866382e3
113,Normal Form,x-y,https://cdn.pokedb.org/f6169f71a1500d893939ba00248726643b8ce6aabd2be30c561a981764675bdd
114,Normal Form,red-blue,https://cdn.pokedb.org/cf921b62ba3f3549cf174d3576b9e60076cfdb39b03d161ea222e8f8698af29d
114,Normal Form,stadium,https://cdn.pokedb.org/e0188045fa7e861db5e3e4ed64ac16d5afb54643a9ee38323880f23354ecaf33
114,Normal Form,x-y,https://cdn.pokedb.org/e7d98dd4ac7a759b76201ea8812b70b381f97130f38c22a2e04774bedd665221
115,Mega Evolution,x-y,https://cdn.pokedb.org/e683bc0b12845ebb2e1ba563f9f502a3297fa81f1140dab62ba97cbf807fc9cb
115,Normal Form,red-blue,https://cdn.pokedb.org/47effbadc87b1b2a5ef80dccc5342ec0b103aa422762acd37244d8b98fafa825
115,Normal Form,stadium,https://cdn.pokedb.org/2cb2f45484608d8125c274e64ad5c23bd3accae23b89d395ee4210ba4fea634f
115,Normal Form,x-y,https://cdn.pokedb.org/6324673efe9d83bfdc3032d6316b8a34167b33f4498b51e266cc61e14b3af927
116,Normal Form,red-blue,https://cdn.pokedb.org/f7a95a4417dca0e3e289045329dff5d2189d3b1f025bfd6241b8777beda2598e
116,Normal Form,stadium,https://cdn.pokedb.org/6efcb777c503ae10ec8c56f4284da3cfed8c590777d3d4d08c8088b51bc80505
116,Normal Form,x-y,https://cdn.pokedb.org/0bbdbf1d2b4cc04217475cb4f3294d7649963cdb630f3952e90f92fc44404538
117,Normal Form,red-blue,https://cdn.pokedb.org/cbb0ab682053a237f0af754a83a9b0904c8116401b59011af27349fa42084d17
117,Normal Form,stadium,https://cdn.pokedb.org/af7c7401cec8acca7d5e61a946be956f1f6ae34c0d1add90fd71992ae3fef613
117,Normal Form,x-y,https://cdn.pokedb.org/65f85d5a518d5e0404cbac022698393e872ddc4d5d288b968f6eb7b48cf1f4d5
118,Normal Form,red-blue,https://cdn.pokedb.org/7945b2646fad27f3313b4817b39c655c8848d731de17f6e442db9f82f20637b8
118,Normal Form,stadium,https://cdn.pokedb.org/113e6b5404090894598e62112a0621171a313e7e1f34e602bc18da0d4e648fb1
118,Normal Form,x-y,https://cdn.pokedb.org/29be6958180e358ec3de173677b4118f5028a9b12a4a1456817566b3d58a5d0d
119,Normal Form,red-blue,https://cdn.pokedb.org/9e243a0f62ea9c4187c639c1de794acc845f7be638e3bf0217e0464b098a0092
119,Normal Form,stadium,https://cdn.pokedb.org/8066e67bee20febc44d03dd497c02d66290383dd2cb23f6ec54f783e9bbdad67
119,Normal Form,x-y,https://cdn.pokedb.org/7fb4684d211d18e8b6aba8dbf573617121eb2f648100bc4db6e6d2cb0c775404
120,Normal Form,red-blue,https://cdn.pokedb.org/62839317b2d86e50792493b7098ae510170184c6db09fd1d5c6c536e85b585fd
120,Normal Form,stadium,https://cdn.pokedb.org/6d8c9069eabeaad147cb40c8b07961b7ebd12c9b01365289dfc0439aaf2b1044
120,Normal Form,x-y,https://cdn.pokedb.org/ce771492bd9c61f29b2287565b61325019041f7645b991b26ee6cf52005d3922
121,Normal Form,red-blue,https://cdn.pokedb.org/e20d3d00f33766f442b0f3c48d5b36b4b36725146be1a44d859696c944398f1a
121,Normal Form,stadium,https://cdn.pokedb.org/c86a0e4ec3477c9b44861dac3dfb77e9f855b7713076db90f2a8f42d8dff1b66
121,Normal Form,x-y,https://cdn.pokedb.org/773a775eb5cbffbbc5acc0e3cc31d2b3fe1ba2c8819a7a71f3386696da447700
122,Normal Form,red-blue,https://cdn.pokedb.org/ba962ffd1669eb17d14c13c94c1f6f97e0c064d153ce18ce9bb6ae326ce7a75c
122,Normal Form,stadium,https://cdn.pokedb.org/00a22d9c03fd9ed06f5fdbe81366c6f773f3ffcd3eb55cc9dba81ad6d08fd237
122,Normal Form,x-y,https://cdn.pokedb.org/e7e3a1308e9d9eea786200720cd7ac8e5d25f5f56746ee395c59c5ec7dbcf4e8
123,Normal Form,red-blue,https://cdn.pokedb.org/39bc45a8ba7df3bab032599d577d1456f321f89bfa167ae6eeee0bed7da107d9
123,Normal Form,stadium,https://cdn.pokedb.org/32820993b48413e5be84d81b595132dd2a421ffc2490bd522985c0a59fad340e
123,Normal Form,x-y,https://cdn.pokedb.org/4809c7264f6568a2614015d92c444408a1b81a945101c4555109dd3278755ed9
124,Normal Form,red-blue,https://cdn.pokedb.org/e6f45f721958a6b2796f603e128f8c243772fc754fa90ccfcc99cd5c425964b1
124,Normal Form,stadium,https://cdn.pokedb.org/dad0a51fc13f41e2681b28d09b5a50fab4e2dca6dadd7890c7beead59be66680
124,Normal Form,x-y,https://cdn.pokedb.org/99a662d5c8cfc2456662c0d650d66f7af2222083744ed8021abcf42469790a02
125,Normal Form,red-blue,https://cdn.pokedb.org/fd99daaae730d8afc8d0c108bad3c4b2955c2b824f4090dfe738f24a9eca071f
125,Normal Form,stadium,https://cdn.pokedb.org/b6f9b36add3dbfc854fdf5b651622fd4e986f8a68a6d0eb58c57422dc9744bdc
125,Normal Form,x-y,https://cdn.pokedb.org/41dcd1b4d4fa9bb9b8f495069fa98302355fb155b4adb6a468d0eab23ebd8b9c
126,Normal Form,red-blue,https://cdn.pokedb.org/599922db7a82d322df0df5bea3f95bddc343f1eaaf0801a4172fcf96477d3525
126,Normal Form,stadium,https://cdn.pokedb.org/d75c3ea2937fe7827db37e169e64fa1ff80c02bcc4f3a628a8b72fcff64719c1
126,Normal Form,x-y,https://cdn.pokedb.org/713a74c1993591ed3d8ccfae4a868e668ace42d59afa10942b14e1462b406a70
127,Mega Evolution,x-y,https://cdn.pokedb.org/fc660f1225ac198934758bfe56b90ee319252fe914e018aed49d2edf2079ac4f
127,Normal Form,red-blue,https://cdn.pokedb.org/fd6e6bee0f9928aa29fcbf3e2ee6f5ffeddbe796593f906083f8d91ce7ec8536
127,Normal Form,stadium,https://cdn.pokedb.org/569dfce91cc20a6a42e23daa6981ba40289313d8e2840aa0c0ad4c475acbd6c5
127,Normal Form,x-y,https://cdn.pokedb.org/e2695c9bc5c155ccb626a98bc6ca65b355e81a119af7b2572164ee60efd1cff0
128,Normal Form,red-blue,https://cdn.pokedb.org/8106b48cfe195c99f07f2f5ab8ce5893b35b0133dd45819d0d13426f84b8e960
128,Normal Form,stadium,https://cdn.pokedb.org/30c86bba5717a75d18575cacfaf01041bdf2f53d8a0b105fa42dc3ae2971d394
128,Normal Form,x-y,https://cdn.pokedb.org/ea8400f4dcbc2be09bbb83d80f9cee7b17f1b893c2270978830ee966f21e4fe0
129,Normal Form,red-blue,https://cdn.pokedb.org/44dca827b4854f812edf99664014b1edcbe771b31de21810425d09c7c38543a3
129,Normal Form,stadium,https://cdn.pokedb.org/b118132ea553f84dfed655bfcea42553c75f2ca771d969e91f6fe3b1370aa804
